X,Y,Z,r,absv
-0.0969583,0,0.428111,0.00305,1.28288e-05
-0.0916612,0,0.431766,0.00305,2.31097e-05
-0.0852148,0,0.427545,0.00305,4.91147e-05
-0.079335,0,0.42593,0.00305,3.37979e-05
-0.0966562,0,0.421654,0.00335,1.35685e-05
-0.0862799,0,0.420928,0.0034,2.78007e-05
-0.0967606,0,0.415062,0.00325,1.09203e-05
-0.090024,0,0.415147,0.0035,1.64522e-05
-0.0742554,0,0.416218,0.0035,4.87672e-05
-0.0834057,0,0.414585,0.00315,4.5908e-05
-0.0798514,0,0.41977,0.00315,4.52909e-05
-0.0861285,0,0.434753,0.00325,1.14411e-05
-0.0969602,0,0.434766,0.00305,1.95575e-05
-0.0774912,0,0.410087,0.00345,3.0242e-05
-0.0685759,0,0.412523,0.0033,0.000139759
-0.079877,0,0.432386,0.00345,2.82788e-05
-0.0862635,0,0.441041,0.00305,2.00002e-05
-0.0742546,0,0.435519,0.003,3.71913e-05
-0.0740589,0,0.429485,0.00305,3.26088e-05
-0.0556746,0,0.413421,0.00315,0.000121766
-0.0621296,0,0.414132,0.00335,0.000139547
-0.0715666,0,0.406756,0.00315,0.000185121
-0.0575654,0,0.40737,0.0032,0.000149902
-0.0900106,0,0.408456,0.0032,5.14351e-05
-0.0966075,0,0.408424,0.0034,2.25879e-05
-0.0912056,0,0.425447,0.0033,1.19563e-05
-0.0640401,0,0.407762,0.0033,0.000185201
-0.0796083,0,0.403959,0.00305,3.9618e-05
-0.0676916,0,0.401538,0.00335,8.27239e-05
-0.0534856,0,0.402715,0.003,0.000166334
-0.0683312,0,0.431577,0.00305,3.9199e-05
-0.0684112,0,0.437971,0.00335,6.03291e-05
-0.0741615,0,0.401016,0.00315,5.19529e-05
-0.0610602,0,0.401896,0.0033,0.000134868
-0.0472996,0,0.403825,0.0033,0.000175487
-0.0514178,0,0.408714,0.0031,0.00015747
-0.0496372,0,0.397609,0.00335,0.000173578
-0.0676173,0,0.425525,0.00305,6.8649e-05
-0.0617569,0,0.428307,0.00345,7.35491e-05
-0.082635,0,0.398342,0.00335,3.14312e-05
-0.0893039,0,0.397039,0.00345,1.17598e-05
-0.0867597,0,0.403158,0.003,4.56744e-05
-0.0453539,0,0.409855,0.00305,0.000183647
-0.0680699,0,0.419148,0.00335,8.74191e-05
-0.0618327,0,0.421442,0.0033,8.29429e-05
-0.0555514,0,0.425798,0.00325,6.37938e-05
-0.0505672,0,0.429556,0.003,0.000105288
-0.0564041,0,0.432565,0.0034,7.9439e-05
-0.0498624,0,0.421247,0.0032,0.00013382
-0.0558245,0,0.419561,0.003,6.22874e-05
-0.0930828,0,0.402682,0.00335,5.15348e-05
-0.042941,0,0.415605,0.0032,0.000165349
-0.0493778,0,0.414773,0.0033,0.000156198
-0.0504891,0,0.436099,0.0035,0.000102217
-0.0629093,0,0.434703,0.00305,5.35583e-05
-0.0400861,0,0.427801,0.003,8.07107e-05
-0.0382329,0,0.433713,0.0032,0.000124673
-0.0639341,0,0.396191,0.0031,0.000120652
-0.0564362,0,0.396939,0.0035,0.000171339
-0.0457738,0,0.425897,0.003,0.000155455
-0.0970067,0,0.397708,0.003,2.98985e-05
-0.0901971,0,0.390559,0.0031,1.99527e-05
-0.0966226,0,0.391333,0.0034,1.00425e-05
-0.0842179,0,0.392109,0.0031,4.66314e-05
