X,Y,Z,r,absv
-0.0969583,0,0.428111,0.00305,8.80782e-05
-0.091661,0,0.431767,0.00305,9.50984e-06
-0.0852147,0,0.427546,0.00305,0.000146578
-0.0793347,0,0.425931,0.00305,0.00011539
-0.0966562,0,0.421654,0.00335,8.0163e-05
-0.0862798,0,0.420929,0.0034,0.000110278
-0.0967605,0,0.415062,0.00325,3.47397e-05
-0.0900238,0,0.415148,0.0035,0.000135206
-0.0742551,0,0.416219,0.0035,8.26214e-05
-0.0834055,0,0.414586,0.00315,8.87719e-05
-0.0798512,0,0.419771,0.00315,4.58128e-05
-0.0861283,0,0.434754,0.00325,2.56692e-05
-0.0969601,0,0.434766,0.00305,4.69838e-05
-0.0774909,0,0.410088,0.00345,0.000392504
-0.0685756,0,0.412524,0.0033,6.56062e-05
-0.0798766,0,0.432388,0.00345,0.00011546
-0.0862632,0,0.441042,0.00305,1.35402e-05
-0.0742541,0,0.43552,0.003,0.000103808
-0.0740588,0,0.429486,0.00305,0.000140873
-0.0556743,0,0.413423,0.00315,0.000135683
-0.0621294,0,0.414134,0.00335,0.000144713
-0.0715669,0,0.406757,0.00315,0.000363344
-0.0575651,0,0.407372,0.0032,4.87832e-05
-0.0900104,0,0.408457,0.0032,0.000132017
-0.0966075,0,0.408425,0.0034,5.15027e-05
-0.0912055,0,0.425447,0.0033,0.000116277
-0.0640398,0,0.407763,0.0033,3.83422e-05
-0.0796079,0,0.403961,0.00305,0.000208612
-0.0676912,0,0.401539,0.00335,0.000182056
-0.0534853,0,0.402717,0.003,9.84131e-05
-0.068331,0,0.431579,0.00305,0.000174429
-0.0684109,0,0.437972,0.00335,0.000114677
-0.0741613,0,0.401017,0.00315,0.000151656
-0.0610597,0,0.401898,0.0033,6.56022e-05
-0.0472992,0,0.403827,0.0033,0.000143066
-0.0514175,0,0.408716,0.0031,7.09633e-05
-0.0496368,0,0.39761,0.00335,0.000135925
-0.0676165,0,0.425527,0.00305,0.000155649
-0.061756,0,0.428309,0.00345,0.000164033
-0.0826347,0,0.398343,0.00335,0.000253843
-0.0893037,0,0.39704,0.00345,0.000146506
-0.0867597,0,0.403159,0.003,2.32478e-05
-0.0453536,0,0.409857,0.00305,0.000214265
-0.0680694,0,0.419149,0.00335,9.09083e-05
-0.0618324,0,0.421444,0.0033,0.000171762
-0.0555504,0,0.425801,0.00325,0.000197559
-0.0505662,0,0.429558,0.003,0.000163148
-0.0564033,0,0.432568,0.0034,0.000209029
-0.0498618,0,0.42125,0.0032,7.4659e-05
-0.0558241,0,0.419563,0.003,4.74238e-05
-0.0930827,0,0.402683,0.00335,0.000197229
-0.0429407,0,0.415608,0.0032,0.000208805
-0.0493774,0,0.414775,0.0033,9.86019e-05
-0.0504879,0,0.436103,0.0035,0.000146608
-0.0629086,0,0.434705,0.00305,0.000116788
-0.0400853,0,0.427804,0.003,0.000135504
-0.0382316,0,0.433716,0.0032,0.00016881
-0.0639338,0,0.396192,0.0031,1.07359e-05
-0.0564358,0,0.396941,0.0035,0.000100933
-0.045773,0,0.4259,0.003,0.000231244
-0.0970066,0,0.397709,0.003,0.000182272
-0.090197,0,0.39056,0.0031,0.000173506
-0.0966226,0,0.391333,0.0034,0.000127694
-0.0842178,0,0.39211,0.0031,0.000190367
-0.0410367,0,0.421697,0.0032,0.000234175
-0.0349942,0,0.417547,0.00335,0.000235289
-0.0735663,0,0.423067,0.0034,0.000123326
-0.096657,0,0.384596,0.00335,0.000208306
-0.0859804,0,0.38604,0.0031,9.33133e-05
