X,Y,Z,r,absv
-0.0969584,0,0.428111,0.00305,9.94463e-05
-0.0916614,0,0.431766,0.00305,7.79466e-05
-0.0852152,0,0.427546,0.00305,0.000109049
-0.0793355,0,0.42593,0.00305,3.19685e-05
-0.0966562,0,0.421654,0.00335,0.000202791
-0.0862798,0,0.420929,0.0034,4.21382e-05
-0.0967607,0,0.415062,0.00325,0.000194632
-0.0900242,0,0.415148,0.0035,0.000132747
-0.0742556,0,0.416219,0.0035,9.48515e-05
-0.0834059,0,0.414585,0.00315,8.88055e-05
-0.0798515,0,0.419771,0.00315,0.000136358
-0.0861292,0,0.434753,0.00325,5.83078e-05
-0.0969604,0,0.434766,0.00305,4.29211e-05
-0.0774914,0,0.410087,0.00345,0.000227127
-0.0685761,0,0.412524,0.0033,9.69688e-05
-0.0798778,0,0.432387,0.00345,0.000100715
-0.0862646,0,0.441041,0.00305,0.000102776
-0.0742556,0,0.435519,0.003,2.42989e-05
-0.0740599,0,0.429485,0.00305,9.10231e-05
-0.055675,0,0.413422,0.00315,0.000124585
-0.06213,0,0.414133,0.00335,0.000189846
-0.0715672,0,0.406757,0.00315,0.000139226
-0.0575658,0,0.407371,0.0032,0.000119032
-0.0900107,0,0.408457,0.0032,4.94379e-05
-0.0966077,0,0.408425,0.0034,3.45716e-05
-0.0912059,0,0.425447,0.0033,6.5561e-05
-0.0640405,0,0.407763,0.0033,0.000109997
-0.0796082,0,0.40396,0.00305,8.97041e-05
-0.0676916,0,0.401539,0.00335,4.72733e-05
-0.0534857,0,0.402717,0.003,0.000128699
-0.0683324,0,0.431578,0.00305,6.12523e-05
-0.0684126,0,0.437972,0.00335,5.47871e-05
-0.0741616,0,0.401017,0.00315,8.37367e-05
-0.0610603,0,0.401898,0.0033,0.000129315
-0.0472997,0,0.403826,0.0033,0.000147834
-0.0514183,0,0.408715,0.0031,0.000131373
-0.0496372,0,0.39761,0.00335,0.000113032
-0.0676176,0,0.425526,0.00305,9.98387e-05
-0.0617575,0,0.428308,0.00345,0.000108005
-0.0826351,0,0.398343,0.00335,3.25593e-05
-0.089304,0,0.39704,0.00345,4.49872e-05
-0.08676,0,0.403158,0.003,0.000144073
-0.0453546,0,0.409857,0.00305,0.000148628
-0.0680703,0,0.419149,0.00335,1.75687e-05
