X,Y,Z,r,absv
-0.0969585,0,0.428112,0.00305,0.000130524
-0.0916618,0,0.431768,0.00305,0.000283491
-0.0852148,0,0.427548,0.00305,0.000332829
-0.0793343,0,0.425933,0.00305,0.000281621
-0.0966562,0,0.421655,0.00335,0.000115187
-0.0862792,0,0.420932,0.0034,0.000313485
-0.0967606,0,0.415064,0.00325,0.000156848
-0.0900238,0,0.41515,0.0035,0.000175325
-0.0742546,0,0.416222,0.0035,0.000359011
-0.0834054,0,0.414588,0.00315,0.000314497
-0.0798505,0,0.419774,0.00315,0.000389358
-0.08613,0,0.434755,0.00325,0.000268584
-0.0969607,0,0.434767,0.00305,0.000238106
-0.0774909,0,0.410091,0.00345,7.37366e-05
-0.0685753,0,0.412527,0.0033,0.000424208
-0.079879,0,0.432389,0.00345,0.000384282
-0.0862645,0,0.441042,0.00305,0.000259015
-0.074258,0,0.435523,0.003,0.000537886
-0.0740596,0,0.429488,0.00305,0.000439332
-0.0556742,0,0.413429,0.00315,0.000992919
-0.0621294,0,0.414138,0.00335,0.000654716
-0.0715684,0,0.40676,0.00315,0.000649673
-0.0575647,0,0.407377,0.0032,0.000857084
-0.0900104,0,0.408459,0.0032,0.000268746
-0.0966075,0,0.408426,0.0034,0.000158612
-0.0912059,0,0.425448,0.0033,0.000271507
-0.0640394,0,0.407768,0.0033,0.000343676
-0.0796078,0,0.403963,0.00305,0.000141754
-0.067691,0,0.401544,0.00335,0.000245541
-0.0534852,0,0.402722,0.003,0.00096597
-0.0683314,0,0.431581,0.00305,0.000710389
-0.0684155,0,0.437974,0.00335,0.00057307
-0.0741611,0,0.401019,0.00315,0.00023781
-0.0610593,0,0.401902,0.0033,0.00040159
-0.0472994,0,0.403832,0.0033,0.00127769
-0.0514175,0,0.408722,0.0031,0.0010374
-0.0496369,0,0.397616,0.00335,0.00131872
-0.0676127,0,0.42553,0.00305,0.000572382
-0.0617513,0,0.428316,0.00345,0.00118819
-0.0826345,0,0.398346,0.00335,0.000304653
-0.0893037,0,0.397042,0.00345,0.000332456
-0.0867597,0,0.403161,0.003,0.000289506
-0.0453533,0,0.409863,0.00305,0.00161244
-0.0680684,0,0.419152,0.00335,0.000290669
-0.0618323,0,0.421448,0.0033,0.000633567
-0.0555455,0,0.425807,0.00325,0.00170961
