X,Y,Z,r,absv
-0.0969597,0,0.428076,0.00305,3.33642e-05
-0.091608,0,0.431777,0.00305,0.000102936
-0.0846361,0,0.427194,0.00305,0.000121652
-0.078665,0,0.425949,0.00305,5.09187e-05
-0.0966557,0,0.421686,0.00335,2.75308e-05
-0.0862518,0,0.420951,0.0034,7.83301e-05
-0.0967619,0,0.415096,0.00325,4.59939e-05
-0.0900282,0,0.415196,0.0035,0.000111577
-0.0741227,0,0.416485,0.0035,0.000182674
-0.083398,0,0.4147,0.00315,0.000180699
-0.0798128,0,0.419878,0.00315,0.000121327
-0.086064,0,0.434739,0.00325,8.06566e-05
-0.0969591,0,0.434683,0.00305,6.87898e-05
-0.0773374,0,0.410341,0.00345,0.000158171
-0.0685713,0,0.412605,0.0033,0.000114381
-0.0798312,0,0.43232,0.00345,0.000113678
-0.0863147,0,0.441018,0.00305,9.58247e-05
-0.0743167,0,0.435645,0.003,0.000141283
-0.0737937,0,0.429621,0.00305,0.000118102
-0.0556563,0,0.413579,0.00315,6.36321e-05
-0.0621165,0,0.41414,0.00335,0.000136007
-0.0714684,0,0.406845,0.00315,3.71775e-05
-0.0575487,0,0.407534,0.0032,8.11605e-05
-0.089975,0,0.408507,0.0032,0.000157337
-0.0966089,0,0.408462,0.0034,3.94876e-05
-0.0911887,0,0.425456,0.0033,3.50688e-05
-0.0640857,0,0.407794,0.0033,0.000122823
-0.0794206,0,0.404202,0.00305,0.000218742
-0.0675832,0,0.401635,0.00335,0.000180259
-0.0535035,0,0.402843,0.003,5.81489e-05
-0.0680293,0,0.431615,0.00305,0.000353868
-0.0684701,0,0.438091,0.00335,0.000168683
-0.074056,0,0.401105,0.00315,0.000162194
-0.0609497,0,0.402013,0.0033,9.13594e-05
-0.0473321,0,0.40408,0.0033,7.33355e-05
-0.0513913,0,0.409019,0.0031,0.000124918
-0.0495834,0,0.397759,0.00335,7.33221e-05
-0.0668405,0,0.425633,0.00305,0.000273532
-0.0605853,0,0.427358,0.00345,0.000197198
-0.0824253,0,0.39857,0.00335,0.000179129
-0.089081,0,0.397241,0.00345,0.00015165
-0.0867183,0,0.40324,0.003,0.00020463
-0.0452218,0,0.410335,0.00305,4.87321e-05
-0.0671196,0,0.419093,0.00335,0.000134131
-0.0606473,0,0.420617,0.0033,4.61556e-05
-0.0540766,0,0.42582,0.00325,0.000274976
-0.0495865,0,0.430148,0.003,0.000196912
-0.0556783,0,0.432273,0.0034,0.000476889
-0.0485515,0,0.421533,0.0032,7.29234e-05
-0.0544321,0,0.419592,0.003,0.000114067
-0.0930584,0,0.402738,0.00335,0.000113163
-0.0430596,0,0.416479,0.0032,4.43505e-05
-0.0494036,0,0.415101,0.0033,4.65984e-05
-0.0494887,0,0.436678,0.0035,8.1158e-05
-0.0619683,0,0.433698,0.00305,0.000366681
-0.0391259,0,0.428323,0.003,2.54634e-05
-0.0372197,0,0.434219,0.0032,0.000118201
-0.0638601,0,0.39633,0.0031,8.61404e-05
-0.0563722,0,0.397016,0.0035,6.82423e-05
-0.0448266,0,0.426472,0.003,5.64691e-05
-0.0970055,0,0.397776,0.003,5.63326e-05
-0.0901735,0,0.3908,0.0031,9.24501e-05
-0.0966201,0,0.391397,0.0034,3.37988e-05
-0.0841894,0,0.392378,0.0031,0.000132451
-0.040299,0,0.422243,0.0032,3.24488e-05
-0.0353337,0,0.417977,0.00335,1.7503e-05
-0.0728212,0,0.423248,0.0034,0.000151964
-0.0966544,0,0.384652,0.00335,3.03057e-05
-0.0860447,0,0.386209,0.0031,9.29495e-05
-0.0766122,0,0.394973,0.0035,0.000144869
-0.0837296,0,0.408512,0.00305,0.000180851
-0.0288074,0,0.418937,0.00325,0.000131709
-0.0382999,0,0.411992,0.00335,4.91828e-05
-0.0342368,0,0.424462,0.00325,1.90944e-05
-0.0906734,0,0.381876,0.00325,4.01695e-05
-0.0364568,0,0.400555,0.0031,8.95331e-05
-0.0389072,0,0.393656,0.00315,0.000165694
-0.0326352,0,0.395361,0.00335,0.000217171
-0.042862,0,0.398967,0.0035,9.0916e-05
-0.0597643,0,0.391322,0.00315,0.000130207
-0.0790587,0,0.388739,0.0032,0.000128743
-0.0809627,0,0.382791,0.00305,0.000108217
-0.0851208,0,0.378404,0.003,0.000115923
-0.0339301,0,0.40686,0.0034,6.71488e-05
-0.0271317,0,0.407654,0.00345,5.01579e-05
-0.031233,0,0.412879,0.0032,4.86661e-05
-0.0554288,0,0.439525,0.0031,0.000222165
-0.0417674,0,0.445447,0.00325,0.000133719
-0.0414273,0,0.43903,0.0032,6.96069e-05
-0.0295108,0,0.389721,0.0031,0.00023179
-0.0263117,0,0.396477,0.003,0.000104814
-0.0701116,0,0.395757,0.00305,0.000185449
