X,Y,Z,r,absv
-0.096955,0,0.428056,0.00305,0.00563493
-0.0916101,0,0.431724,0.00305,0.00308755
-0.0846591,0,0.427162,0.00305,0.00312636
-0.0786727,0,0.425923,0.00305,0.00713609
-0.0966602,0,0.421662,0.00335,0.00451439
-0.086249,0,0.420913,0.0034,0.00687128
-0.0967632,0,0.415076,0.00325,0.00469112
-0.0900293,0,0.41516,0.0035,0.0063384
-0.0741164,0,0.416462,0.0035,0.00966184
-0.0833498,0,0.414649,0.00315,0.00727596
-0.0798106,0,0.419849,0.00315,0.00872478
-0.0860918,0,0.434728,0.00325,0.00209283
-0.0969607,0,0.434625,0.00305,0.00162901
-0.077316,0,0.410305,0.00345,0.00665618
-0.0685996,0,0.412528,0.0033,0.0117783
-0.0798643,0,0.432293,0.00345,0.00551006
-0.0863466,0,0.441006,0.00305,0.0042691
-0.0743536,0,0.435625,0.003,0.00634273
-0.0738111,0,0.429601,0.00305,0.00333986
-0.0556653,0,0.413454,0.00315,0.00541784
-0.0621283,0,0.413994,0.00335,0.00757074
-0.0714899,0,0.406766,0.00315,0.0141284
-0.0575798,0,0.407422,0.0032,0.0059795
-0.0899649,0,0.408472,0.0032,0.00794794
-0.0966086,0,0.40844,0.0034,0.00425896
-0.0911901,0,0.425409,0.0033,0.00529271
-0.0641605,0,0.40767,0.0033,0.00897837
-0.0794163,0,0.404167,0.00305,0.00791665
-0.0676126,0,0.401544,0.00335,0.00994108
-0.0535407,0,0.402723,0.003,0.00443996
-0.0680194,0,0.43151,0.00305,0.00141305
-0.0684774,0,0.437999,0.00335,0.00845154
-0.0740822,0,0.401029,0.00315,0.011387
-0.0609836,0,0.401909,0.0033,0.00756507
-0.0473642,0,0.403937,0.0033,0.00607493
-0.0514114,0,0.408884,0.0031,0.00507016
-0.0496303,0,0.39762,0.00335,0.00918326
-0.0668137,0,0.425529,0.00305,0.00601535
-0.0605492,0,0.427206,0.00345,0.00535709
-0.082417,0,0.398531,0.00335,0.00994435
-0.0890766,0,0.397213,0.00345,0.00953523
-0.086707,0,0.403206,0.003,0.00917896
-0.0452401,0,0.410177,0.00305,0.00945387
-0.0671306,0,0.419012,0.00335,0.0106702
-0.0606378,0,0.420466,0.0033,0.00976951
-0.0540407,0,0.42568,0.00325,0.00747629
-0.0495537,0,0.430004,0.003,0.00903394
-0.0556436,0,0.43213,0.0034,0.00257307
-0.0485355,0,0.421385,0.0032,0.00576141
-0.0544205,0,0.419458,0.003,0.00623615
-0.0930584,0,0.402713,0.00335,0.00656615
-0.0430628,0,0.416319,0.0032,0.00597218
-0.0494088,0,0.414957,0.0033,0.00620557
-0.049471,0,0.436498,0.0035,0.00935304
-0.0619418,0,0.433542,0.00305,0.00385757
-0.0391026,0,0.428155,0.003,0.00670488
-0.0371853,0,0.434048,0.0032,0.00757476
-0.0638712,0,0.396218,0.0031,0.00799321
-0.0564201,0,0.396902,0.0035,0.0075204
-0.0448087,0,0.42632,0.003,0.00646106
-0.0970061,0,0.397758,0.003,0.0070557
-0.0901693,0,0.390769,0.0031,0.00834514
-0.0966179,0,0.391382,0.0034,0.00443154
-0.0841796,0,0.392335,0.0031,0.010136
-0.040294,0,0.422079,0.0032,0.0054713
-0.0353427,0,0.4178,0.00335,0.00633074
-0.0728243,0,0.42323,0.0034,0.00914984
-0.096655,0,0.384639,0.00335,0.00361142
-0.0860567,0,0.386159,0.0031,0.00834784
-0.0766266,0,0.394894,0.0035,0.010909
-0.0837254,0,0.40847,0.00305,0.00826824
-0.0288184,0,0.418755,0.00325,0.00782282
-0.0383137,0,0.411822,0.00335,0.00692189
-0.0342238,0,0.424281,0.00325,0.00677763
-0.0906898,0,0.381827,0.00325,0.00492603
-0.0364976,0,0.400375,0.0031,0.00776435
-0.0389573,0,0.393502,0.00315,0.0104934
-0.0326777,0,0.395181,0.00335,0.0100884
-0.042909,0,0.398813,0.0035,0.0086682
-0.0598328,0,0.391224,0.00315,0.00656792
-0.0790693,0,0.388661,0.0032,0.011195
-0.080986,0,0.382717,0.00305,0.00865404
-0.0851496,0,0.378345,0.003,0.00544484
-0.0339503,0,0.406685,0.0034,0.0090918
-0.0271493,0,0.407475,0.00345,0.00940446
-0.0312466,0,0.412701,0.0032,0.00817003
-0.0554151,0,0.439342,0.0031,0.00542152
-0.0417738,0,0.445274,0.00325,0.0088884
-0.0413845,0,0.438864,0.0032,0.0082483
-0.0295087,0,0.389567,0.0031,0.0123436
-0.0263134,0,0.396318,0.003,0.0117842
-0.0701279,0,0.395665,0.00305,0.0112436
-0.0728264,0,0.389577,0.00305,0.00983441
-0.0750217,0,0.383905,0.00305,0.00954932
-0.0791029,0,0.376775,0.0032,0.00812794
-0.0688528,0,0.384312,0.0031,0.00798833
-0.024256,0,0.413789,0.0035,0.00987265
-0.0737611,0,0.441696,0.0031,0.00836038
-0.0795953,0,0.438925,0.0032,0.00480043
-0.0815349,0,0.445116,0.0033,0.00471315
-0.0349391,0,0.44025,0.0034,0.00906921
-0.0403013,0,0.451677,0.00335,0.00963641
-0.053859,0,0.445264,0.003,0.00734004
-0.0354096,0,0.446932,0.0033,0.0110198
-0.0407307,0,0.405438,0.0035,0.00836043
-0.0299742,0,0.401368,0.00325,0.0125471
-0.0110488,0,0.413429,0.0031,0.0096839
-0.007103,0,0.418256,0.00315,0.00796009
-0.0207229,0,0.419712,0.0034,0.0104772
-0.0555515,0,0.385905,0.0034,0.00970178
-0.0522868,0,0.391639,0.0032,0.00969076
-0.0665494,0,0.390425,0.0033,0.00841464
-0.0965583,0,0.377846,0.00345,0.00312198
-0.084102,0,0.371418,0.00335,0.00334116
-0.0492431,0,0.44969,0.0034,0.0104475
-0.0458223,0,0.455618,0.00345,0.0128592
-0.0339353,0,0.45372,0.00335,0.00774362
-0.0134782,0,0.396651,0.00315,0.0105141
-0.0199743,0,0.396668,0.00335,0.0107123
-0.0619633,0,0.44008,0.0035,0.00449902
-0.0169558,0,0.402573,0.0033,0.0101272
-0.0598574,0,0.446321,0.0031,0.00346431
-0.0668372,0,0.444881,0.00335,0.00880194
-0.0633271,0,0.451803,0.0034,0.00488846
-0.0102063,0,0.39094,0.00305,0.0113638
-0.0165444,0,0.390985,0.0033,0.01118
-0.0231832,0,0.390807,0.00335,0.011032
-0.0105729,0,0.40218,0.0031,0.0103771
-0.00703887,0,0.396418,0.0033,0.0115831
-0.0917047,0,0.437912,0.00315,0.00256662
-0.075515,0,0.448003,0.0034,0.00374667
-0.035604,0,0.388204,0.00315,0.0128059
-0.0969571,0,0.441189,0.00305,0.00144373
-0.0907765,0,0.445258,0.0031,0.00357415
-0.0216267,0,0.426297,0.00325,0.00883663
-0.0278914,0,0.425081,0.00315,0.00729143
-0.074784,0,0.372211,0.0031,0.00787594
-0.090494,0,0.375537,0.00305,0.00463209
-0.0716271,0,0.378326,0.0035,0.00945281
-0.0905137,0,0.369003,0.0035,0.00652798
-0.0454427,0,0.392041,0.0035,0.0107687
-0.0696476,0,0.450621,0.00305,0.0034535
-0.00212329,0,0.392418,0.003,0.0159248
0.00197076,0,0.400649,0.00345,0.014551
-0.00437887,0,0.402213,0.0031,0.0124359
-0.017886,0,0.442688,0.00315,0.00791901
-0.0292069,0,0.44876,0.00305,0.00837067
-0.0234395,0,0.445747,0.0032,0.00923155
-0.0128397,0,0.385347,0.00315,0.011217
-0.0190756,0,0.385122,0.0031,0.0109675
-0.0254787,0,0.384536,0.00335,0.0113135
-0.0233718,0,0.402137,0.0031,0.00951631
-0.0204234,0,0.40818,0.0033,0.0105056
-0.0137408,0,0.407972,0.003,0.0103655
-0.0488315,0,0.386323,0.00315,0.0114678
-0.0623582,0,0.385154,0.00345,0.00724304
-0.0516058,0,0.380617,0.0032,0.0108904
-0.0676259,0,0.372851,0.0033,0.00851616
-0.0968331,0,0.371253,0.00315,0.00405861
-0.070912,0,0.367453,0.00305,0.00744329
-0.0911578,0,0.362099,0.00345,0.00571465
-0.00532065,0,0.387227,0.0031,0.012011
-0.038752,0,0.382336,0.0034,0.0111225
-0.0158205,0,0.379987,0.003,0.0111398
-0.0319685,0,0.382792,0.0034,0.0120015
-0.0251182,0,0.431885,0.00335,0.00832805
-0.0436936,0,0.432657,0.00345,0.0075132
-0.0965634,0,0.448306,0.00345,0.00262597
-0.0862154,0,0.450027,0.0035,0.00519123
-0.0969011,0,0.365105,0.003,0.00786031
-0.0288949,0,0.442617,0.0031,0.0119175
-0.0451731,0,0.381266,0.0031,0.0120994
-0.0348263,0,0.376714,0.00335,0.0121197
-0.0477428,0,0.375458,0.00325,0.0109599
-0.0582834,0,0.379844,0.00325,0.00890485
-0.0648001,0,0.37884,0.00335,0.00840046
-0.00283294,0,0.41344,0.0033,0.00946688
0.00170717,0,0.418147,0.00325,0.010742
-0.00728706,0,0.408074,0.00345,0.0110418
-0.0525453,0,0.4571,0.00345,0.0112565
-0.0393017,0,0.458024,0.0031,0.00940058
-0.0273955,0,0.455119,0.00335,0.00954288
0.0145223,0,0.399224,0.00315,0.0103516
0.00403975,0,0.39413,0.0034,0.0133417
0.0166984,0,0.39328,0.0032,0.0109665
0.0104566,0,0.393508,0.00305,0.0101753
0.00823909,0,0.399134,0.003,0.0109719
-0.0140808,0,0.437256,0.0035,0.00753023
-0.00995812,0,0.442599,0.00325,0.00701736
0.00517946,0,0.423757,0.00335,0.0103085
0.0127462,0,0.423061,0.0034,0.0083008
0.00387246,0,0.41214,0.00315,0.0109976
-0.0316902,0,0.430412,0.0034,0.00701909
-0.00411342,0,0.449295,0.00325,0.00840443
-0.00327564,0,0.442136,0.00345,0.0124975
-0.0168601,0,0.448729,0.003,0.00871773
0.0294255,0,0.389019,0.00345,0.00909419
0.0265616,0,0.395697,0.00315,0.00863874
0.022579,0,0.39011,0.0035,0.0104773
0.0207606,0,0.39813,0.00315,0.00919476
-0.0305981,0,0.371116,0.0033,0.0115697
-0.0110788,0,0.375724,0.0034,0.0113282
-0.050371,0,0.369247,0.0035,0.0112626
-0.0370792,0,0.370598,0.0032,0.0120927
0.00616349,0,0.405991,0.00335,0.0136167
-0.000404723,0,0.407266,0.00335,0.0117341
0.010297,0,0.411261,0.00335,0.0103951
0.0145769,0,0.430676,0.003,0.0117281
0.0195257,0,0.427038,0.00315,0.0100328
0.0189219,0,0.420737,0.0032,0.00937603
0.0147269,0,0.415996,0.00315,0.0092537
-0.00189083,0,0.423838,0.0035,0.00931518
-0.0542654,0,0.374747,0.00325,0.0100908
0.0259791,0,0.425462,0.0035,0.0100282
0.0309261,0,0.420802,0.0033,0.00610903
0.0275553,0,0.432066,0.0033,0.0104493
-0.0225472,0,0.438109,0.0034,0.00880318
-0.0296151,0,0.436513,0.00305,0.0085409
0.0135157,0,0.387997,0.003,0.0108723
0.0326052,0,0.394607,0.003,0.00801662
0.00838739,0,0.417778,0.00345,0.010377
0.0397732,0,0.384263,0.0033,0.00745849
0.0428596,0,0.390243,0.00345,0.00795481
0.0386927,0,0.395338,0.00315,0.00869662
0.030693,0,0.400381,0.0031,0.00762347
0.0475672,0,0.395061,0.0033,0.00809684
0.0484826,0,0.38691,0.0031,0.00896156
0.0359652,0,0.389406,0.0031,0.00950643
-0.0332886,0,0.460431,0.0034,0.00945595
-0.0442384,0,0.462379,0.0035,0.00665866
0.0558615,0,0.387318,0.00345,0.00912041
0.0606143,0,0.391686,0.003,0.0104094
0.0521095,0,0.381715,0.00325,0.00927946
0.0540927,0,0.393857,0.00335,0.00966197
-0.0212911,0,0.458223,0.0035,0.0111277
-0.0269486,0,0.461494,0.00305,0.00807073
0.0323637,0,0.427623,0.00325,0.00792281
0.035974,0,0.433196,0.0034,0.00939244
0.0406076,0,0.428591,0.00315,0.00969517
-0.0135679,0,0.41925,0.00325,0.00846359
0.0249558,0,0.40281,0.00315,0.00878034
0.0187997,0,0.404101,0.00315,0.00872141
0.0655732,0,0.397238,0.00305,0.00876035
0.0674993,0,0.39131,0.0032,0.00985381
0.0699402,0,0.385575,0.00305,0.0103586
0.0424657,0,0.434606,0.00315,0.0111674
0.0509509,0,0.42487,0.0031,0.00877414
0.049453,0,0.435941,0.0032,0.00847005
0.0447257,0,0.42377,0.0032,0.00798014
0.0253778,0,0.438389,0.0034,0.0102065
0.0126041,0,0.405203,0.00315,0.0105572
-0.00425895,0,0.374814,0.0035,0.0101118
-0.0282527,0,0.377288,0.00325,0.0117446
-0.00782706,0,0.381456,0.0032,0.0112697
-0.0219761,0,0.37896,0.00325,0.0111869
-0.00156485,0,0.380825,0.0031,0.0107179
0.000718713,0,0.386467,0.003,0.010977
-0.0531266,0,0.362828,0.0035,0.0109614
-0.0435963,0,0.370128,0.00335,0.0122467
-0.0607869,0,0.373431,0.0034,0.0089739
-0.0597722,0,0.362727,0.00315,0.00992966
0.0114261,0,0.382085,0.0033,0.0104751
0.0251022,0,0.383589,0.0035,0.00925344
-0.0920935,0,0.453211,0.0032,0.00337889
-0.080098,0,0.452742,0.0032,0.00473827
-0.0791732,0,0.459223,0.00335,0.00684594
-0.0726582,0,0.461221,0.0032,0.0076538
-0.0852694,0,0.456699,0.00325,0.00288903
-0.0969554,0,0.457126,0.00305,0.00213112
-0.0173724,0,0.413972,0.00325,0.0113651
0.0738901,0,0.390404,0.0032,0.00775229
0.0903295,0,0.386198,0.0031,0.0112646
0.0759747,0,0.383506,0.00335,0.0082522
0.0797984,0,0.388568,0.003,0.00725442
-0.010425,0,0.458608,0.0035,0.0141919
-0.0788569,0,0.367092,0.00345,0.00654447
0.0534554,0,0.41933,0.003,0.00958184
0.0576778,0,0.424054,0.00335,0.00839403
0.0591056,0,0.417334,0.003,0.0106569
0.0966556,0,0.377056,0.0032,0.00749318
0.0891635,0,0.379396,0.00315,0.00631399
0.0964533,0,0.383744,0.0035,0.0107539
0.0841888,0,0.383788,0.0035,0.00514436
-0.000552669,0,0.435799,0.00345,0.0105258
-0.0111387,0,0.430924,0.0035,0.0066625
0.00189168,0,0.44671,0.0033,0.0071751
0.0560682,0,0.375024,0.0032,0.00953371
0.0455907,0,0.381169,0.0033,0.00997841
0.0587614,0,0.381086,0.00345,0.00847984
-0.00457758,0,0.429915,0.00315,0.0081533
-0.0151921,0,0.425537,0.00325,0.00763721
-0.0178544,0,0.431588,0.00325,0.00976463
-0.0242047,0,0.372278,0.0032,0.0119372
-0.0176834,0,0.373769,0.0035,0.0114699
0.0593587,0,0.397748,0.0032,0.0113212
0.0431579,0,0.39961,0.00305,0.00732474
-0.0590055,0,0.456562,0.00305,0.00611884
0.0970028,0,0.390212,0.003,0.00735358
0.0856279,0,0.39016,0.00305,0.00576814
-0.0741121,0,0.454992,0.0032,0.00168998
-0.0679921,0,0.456533,0.0031,0.00538433
0.00563768,0,0.441115,0.00345,0.00850941
0.00596571,0,0.434493,0.0032,0.00928161
-0.0397848,0,0.36499,0.00305,0.0124547
-0.0567165,0,0.356952,0.0034,0.0107809
-0.0461288,0,0.364132,0.00315,0.01291
0.0207685,0,0.414654,0.00305,0.00940465
0.0286998,0,0.413943,0.0034,0.00800761
0.0248815,0,0.419069,0.003,0.0100105
-0.0413498,0,0.37627,0.0032,0.0121153
-0.0851534,0,0.364954,0.0032,0.00460834
0.0018486,0,0.429495,0.0033,0.00936373
0.0120769,0,0.436342,0.0032,0.0111261
0.0493997,0,0.375544,0.0035,0.0101721
0.0353236,0,0.415681,0.00345,0.0087783
0.0371544,0,0.423098,0.00335,0.00747635
0.0178434,0,0.439728,0.0035,0.0110825
0.0296675,0,0.407272,0.00335,0.00959103
0.0166672,0,0.410014,0.00315,0.00934152
0.071944,0,0.396641,0.00335,0.00751229
0.0787431,0,0.394726,0.00325,0.0102808
-0.00726324,0,0.436509,0.0033,0.00821474
