X,Y,Z,r,absv
-0.0969553,0,0.427735,0.00305,0.0120806
-0.0916964,0,0.43133,0.00305,0.0272314
-0.0850839,0,0.42725,0.00305,0.0539226
-0.078716,0,0.425832,0.00305,0.0193075
-0.0966648,0,0.421229,0.00335,0.00639191
-0.0861865,0,0.420637,0.0034,0.0155163
-0.0967593,0,0.414645,0.00325,0.00674075
-0.0900267,0,0.414921,0.0035,0.0215449
-0.0741427,0,0.41618,0.0035,0.0227107
-0.082926,0,0.414337,0.00315,0.016761
-0.0797235,0,0.419743,0.00315,0.0166585
-0.0862646,0,0.434474,0.00325,0.0277053
-0.0969729,0,0.434346,0.00305,0.0228416
-0.0774849,0,0.410102,0.00345,0.0223869
-0.0688372,0,0.411985,0.0033,0.0306215
-0.0800084,0,0.432164,0.00345,0.0286305
-0.0864185,0,0.440745,0.00305,0.0221368
-0.0744381,0,0.435374,0.003,0.0318491
-0.0737393,0,0.42936,0.00305,0.0255728
-0.0558804,0,0.412968,0.00315,0.0399168
-0.0623509,0,0.413406,0.00335,0.0457781
-0.0719653,0,0.406358,0.00315,0.0314574
-0.0577837,0,0.406936,0.0032,0.0396846
-0.0899819,0,0.408236,0.0032,0.0160112
-0.0966107,0,0.408013,0.0034,0.00682321
-0.0912243,0,0.425019,0.0033,0.0181412
-0.0644415,0,0.407109,0.0033,0.0427946
-0.0794321,0,0.403917,0.00305,0.0218366
-0.0678114,0,0.401182,0.00335,0.0345925
-0.0536183,0,0.402348,0.003,0.0431819
-0.0678229,0,0.431063,0.00305,0.0337823
-0.0684661,0,0.43747,0.00335,0.0480901
-0.0742689,0,0.400506,0.00315,0.0296794
-0.0611723,0,0.401418,0.0033,0.0375912
-0.0474385,0,0.40355,0.0033,0.0490887
-0.0516548,0,0.408351,0.0031,0.0484892
-0.0497259,0,0.39731,0.00335,0.0457737
-0.0668883,0,0.425039,0.00305,0.0291465
-0.0605929,0,0.426569,0.00345,0.037068
-0.0822924,0,0.398207,0.00335,0.0217798
-0.0889499,0,0.396891,0.00345,0.0176198
-0.0865805,0,0.402879,0.003,0.0138431
-0.0454825,0,0.409593,0.00305,0.0459544
-0.0672533,0,0.418439,0.00335,0.0377327
-0.0607101,0,0.419835,0.0033,0.0371922
-0.0540678,0,0.425149,0.00325,0.0418842
-0.0495952,0,0.429478,0.003,0.0429696
-0.0556408,0,0.431607,0.0034,0.0351764
-0.0485849,0,0.42081,0.0032,0.0417246
-0.0544805,0,0.418933,0.003,0.0394294
-0.0929081,0,0.402395,0.00335,0.013105
-0.0432685,0,0.415821,0.0032,0.0561929
-0.0496066,0,0.414406,0.0033,0.0422269
-0.0494346,0,0.435973,0.0035,0.0572377
-0.0619552,0,0.432903,0.00305,0.0460547
-0.039135,0,0.42758,0.003,0.0457433
-0.0371985,0,0.433523,0.0032,0.0509986
-0.0639592,0,0.395691,0.0031,0.0353601
-0.0564978,0,0.396524,0.0035,0.0376121
-0.0448567,0,0.425741,0.003,0.0433184
-0.0970118,0,0.397573,0.003,0.0161551
-0.0901891,0,0.390483,0.0031,0.0122205
-0.0966211,0,0.391205,0.0034,0.0128229
-0.0841946,0,0.392048,0.0031,0.0182037
-0.0403411,0,0.421508,0.0032,0.0471809
-0.0353298,0,0.417314,0.00335,0.052234
-0.0729708,0,0.422957,0.0034,0.0228584
-0.0966567,0,0.384474,0.00335,0.0124269
-0.0862749,0,0.385718,0.0031,0.0078126
-0.0766717,0,0.394324,0.0035,0.0266869
-0.0837468,0,0.40821,0.00305,0.0191727
-0.0287993,0,0.418211,0.00325,0.0487213
-0.038433,0,0.411413,0.00335,0.0525226
-0.0342137,0,0.423782,0.00325,0.0505859
-0.0908617,0,0.381342,0.00325,0.0115504
-0.0365524,0,0.399979,0.0031,0.0470314
-0.0390934,0,0.393076,0.00315,0.0477398
-0.0327779,0,0.394754,0.00335,0.0416927
-0.0429973,0,0.398411,0.0035,0.0545455
-0.0599702,0,0.390891,0.00315,0.0336368
-0.0792487,0,0.388155,0.0032,0.024663
-0.0812397,0,0.382245,0.00305,0.0218363
-0.085253,0,0.377753,0.003,0.0142136
-0.0340278,0,0.406261,0.0034,0.0548758
-0.027219,0,0.406966,0.00345,0.0593768
-0.0312359,0,0.412235,0.0032,0.055178
-0.0553823,0,0.438777,0.0031,0.0526531
-0.0417745,0,0.444691,0.00325,0.0587994
-0.041452,0,0.438286,0.0032,0.0525345
-0.0295436,0,0.389181,0.0031,0.0408818
-0.0264155,0,0.395867,0.003,0.0580056
-0.0701917,0,0.395243,0.00305,0.0320023
-0.0729517,0,0.388958,0.00305,0.0239991
-0.0752701,0,0.383347,0.00305,0.0216867
-0.0791078,0,0.376399,0.0032,0.0210799
-0.0688531,0,0.383688,0.0031,0.0266221
-0.0242159,0,0.41327,0.0035,0.0545894
-0.0735656,0,0.441408,0.0031,0.0283235
-0.0797184,0,0.43879,0.0032,0.025249
-0.0817,0,0.444962,0.0033,0.0184282
-0.0350269,0,0.439751,0.0034,0.0516494
-0.0402312,0,0.451069,0.00335,0.0602118
-0.0538991,0,0.444689,0.003,0.058798
-0.0353354,0,0.446445,0.0033,0.0492884
-0.0408063,0,0.405022,0.0035,0.053811
-0.0301465,0,0.400871,0.00325,0.0664987
-0.0110133,0,0.412988,0.0031,0.0528064
-0.00709937,0,0.417845,0.00315,0.0596945
-0.0205774,0,0.419132,0.0034,0.0555373
-0.0555851,0,0.385564,0.0034,0.033889
-0.0523239,0,0.391298,0.0032,0.0395059
-0.0667055,0,0.389943,0.0033,0.0332674
-0.0965639,0,0.37769,0.00345,0.00718909
-0.0842166,0,0.370988,0.00335,0.0244035
-0.0493229,0,0.449156,0.0034,0.0552089
-0.0457524,0,0.454995,0.00345,0.0587273
-0.0339217,0,0.453234,0.00335,0.0726913
-0.0134791,0,0.396231,0.00315,0.0501246
-0.019973,0,0.396232,0.00335,0.0497177
-0.0619255,0,0.439434,0.0035,0.0550733
-0.0168695,0,0.402089,0.0033,0.0538803
-0.0599049,0,0.4457,0.0031,0.0591097
-0.0666811,0,0.444342,0.00335,0.0497443
-0.063319,0,0.451211,0.0034,0.050384
-0.0102234,0,0.390571,0.00305,0.051234
-0.0165528,0,0.390554,0.0033,0.0476333
-0.0232133,0,0.390394,0.00335,0.0477438
-0.0104963,0,0.401718,0.0031,0.0524358
-0.00703772,0,0.396036,0.0033,0.0527684
-0.0919117,0,0.437901,0.00315,0.0301096
-0.0755684,0,0.447584,0.0034,0.0282742
-0.0356469,0,0.38785,0.00315,0.0391966
-0.0969255,0,0.441567,0.00305,0.0186164
-0.0908196,0,0.444999,0.0031,0.0251027
-0.0216186,0,0.425699,0.00325,0.0505748
-0.0278849,0,0.424536,0.00315,0.05269
-0.0748025,0,0.371836,0.0031,0.0211101
-0.090642,0,0.375061,0.00305,0.013393
-0.0718368,0,0.377801,0.0035,0.0236021
-0.0906769,0,0.368545,0.0035,0.0153047
-0.0456073,0,0.391703,0.0035,0.0306159
-0.0696264,0,0.450006,0.00305,0.041808
-0.00215442,0,0.392075,0.003,0.0548636
0.00202424,0,0.400205,0.00345,0.0594864
-0.00431412,0,0.401801,0.0031,0.0567875
-0.0179917,0,0.442203,0.00315,0.0650748
-0.029254,0,0.448289,0.00305,0.0658493
-0.0235416,0,0.445266,0.0032,0.0716171
-0.0128948,0,0.384998,0.00315,0.051073
-0.0191391,0,0.384721,0.0031,0.0470136
-0.0255345,0,0.384137,0.00335,0.0460695
-0.0234518,0,0.401636,0.0031,0.0548846
-0.0205053,0,0.407582,0.0033,0.0583871
-0.0139884,0,0.407677,0.003,0.0519179
-0.0489288,0,0.385945,0.00315,0.0339697
-0.0623872,0,0.384785,0.00345,0.0312731
-0.0516986,0,0.380235,0.0032,0.0314412
-0.0676334,0,0.37249,0.0033,0.0272967
-0.0968512,0,0.371006,0.00315,0.011579
-0.0709189,0,0.367099,0.00305,0.0269936
-0.0910781,0,0.361639,0.00345,0.0167121
-0.0053287,0,0.386877,0.0031,0.0478335
-0.0388147,0,0.382019,0.0034,0.0345574
-0.0158421,0,0.379624,0.003,0.0473045
-0.0320267,0,0.382439,0.0034,0.0397416
-0.0251011,0,0.431287,0.00335,0.0510362
-0.0437155,0,0.43207,0.00345,0.0461927
-0.0965735,0,0.448064,0.00345,0.0151821
-0.0863859,0,0.449858,0.0035,0.0272929
-0.0969906,0,0.364852,0.003,0.00133742
-0.0289927,0,0.442135,0.0031,0.0581288
-0.0452249,0,0.380925,0.0031,0.0279774
-0.0348642,0,0.376362,0.00335,0.0371912
-0.0477817,0,0.375116,0.00325,0.0266143
-0.0582991,0,0.379494,0.00325,0.0286189
-0.0648273,0,0.37848,0.00335,0.0289693
-0.00281078,0,0.413047,0.0033,0.0610666
0.00175295,0,0.417739,0.00325,0.0643394
-0.00719843,0,0.407673,0.00345,0.0567025
-0.0524664,0,0.456491,0.00345,0.0568047
-0.0392318,0,0.45742,0.0031,0.05644
-0.0274043,0,0.454658,0.00335,0.0781492
0.0145109,0,0.398805,0.00315,0.0618635
0.00403023,0,0.393671,0.0034,0.0567226
0.0166686,0,0.39286,0.0032,0.0618723
0.0104362,0,0.393034,0.00305,0.0544405
0.00832975,0,0.39871,0.003,0.0493583
-0.0141476,0,0.436802,0.0035,0.0727304
-0.00999524,0,0.442131,0.00325,0.0580993
0.00523603,0,0.423339,0.00335,0.06662
0.0127569,0,0.422656,0.0034,0.0599484
0.00391082,0,0.411735,0.00315,0.0633828
-0.0316917,0,0.429913,0.0034,0.0506516
-0.00416936,0,0.448829,0.00325,0.0657234
-0.00323518,0,0.441706,0.00345,0.0823662
-0.0169156,0,0.448233,0.003,0.0649398
0.0293758,0,0.388574,0.00345,0.0567046
0.0265352,0,0.395242,0.00315,0.0617562
0.0225428,0,0.389692,0.0035,0.0614801
0.0207488,0,0.397687,0.00315,0.0685915
-0.0306063,0,0.370752,0.0033,0.0390009
-0.011098,0,0.375379,0.0034,0.0443096
-0.0503919,0,0.3689,0.0035,0.02651
-0.0371016,0,0.370252,0.0032,0.0355836
0.00618324,0,0.405572,0.00335,0.0608075
-0.000375077,0,0.406875,0.00335,0.060797
0.0103279,0,0.410841,0.00335,0.0671012
0.0145447,0,0.430288,0.003,0.0709156
0.0194749,0,0.426636,0.00315,0.0662957
0.018925,0,0.420332,0.0032,0.061169
0.014767,0,0.415563,0.00315,0.0652897
-0.00189326,0,0.42339,0.0035,0.068308
-0.0543436,0,0.374353,0.00325,0.0286871
0.0259283,0,0.425072,0.0035,0.0640806
0.0309133,0,0.420412,0.0033,0.0585039
0.0275316,0,0.431675,0.0033,0.0675982
-0.0225359,0,0.43751,0.0034,0.0525352
-0.0296738,0,0.436031,0.00305,0.0525437
0.0134851,0,0.387583,0.003,0.0549773
0.0325675,0,0.394144,0.003,0.0579131
0.00842799,0,0.417352,0.00345,0.0662784
0.0397646,0,0.383942,0.0033,0.0536575
0.0428246,0,0.389938,0.00345,0.0542792
0.0386272,0,0.395011,0.00315,0.0578811
0.0306855,0,0.399924,0.0031,0.0621024
0.0474552,0,0.394823,0.0033,0.0535144
0.0485153,0,0.38671,0.0031,0.0418694
0.0359079,0,0.389044,0.0031,0.0485214
-0.0332648,0,0.459942,0.0034,0.0679409
-0.0441856,0,0.461754,0.0035,0.0616164
0.0558147,0,0.387159,0.00345,0.0558367
0.0606325,0,0.391463,0.003,0.0570349
0.0521679,0,0.381525,0.00325,0.0458496
0.0539768,0,0.393672,0.00335,0.0538869
-0.0213008,0,0.457724,0.0035,0.0743586
-0.0269299,0,0.461028,0.00305,0.0782436
0.032318,0,0.427211,0.00325,0.0664379
0.0358533,0,0.432833,0.0034,0.0657824
0.0405035,0,0.428251,0.00315,0.0609511
-0.0134927,0,0.418826,0.00325,0.0533355
0.0249526,0,0.402355,0.00315,0.0700411
0.0187976,0,0.403654,0.00315,0.0690694
0.0654539,0,0.396953,0.00305,0.0494118
0.0676008,0,0.391109,0.0032,0.0467768
0.0700821,0,0.385396,0.00305,0.0466355
0.0422227,0,0.434322,0.00315,0.0658446
0.0508981,0,0.42476,0.0031,0.0512499
0.0495555,0,0.435645,0.0032,0.0589612
0.0447344,0,0.423534,0.0032,0.05771
0.0252884,0,0.437981,0.0034,0.0654993
0.0126192,0,0.404788,0.00315,0.0657895
-0.00430242,0,0.374385,0.0035,0.0451746
-0.0282835,0,0.376954,0.00325,0.0387832
-0.00786798,0,0.381122,0.0032,0.044572
-0.0219942,0,0.378589,0.00325,0.0446335
-0.00158703,0,0.380382,0.0031,0.0456042
0.000692844,0,0.386019,0.003,0.0471234
-0.0531554,0,0.362485,0.0035,0.0261206
-0.0436177,0,0.369788,0.00335,0.0305532
-0.0608589,0,0.373043,0.0034,0.0303155
-0.059812,0,0.362377,0.00315,0.027199
0.0114172,0,0.381669,0.0033,0.0513822
0.0250431,0,0.383159,0.0035,0.0558012
-0.0922256,0,0.453093,0.0032,0.0159968
-0.0801635,0,0.452307,0.0032,0.0314878
-0.0789624,0,0.458738,0.00335,0.0412019
-0.0724247,0,0.460518,0.0032,0.0461597
-0.085196,0,0.456491,0.00325,0.0342887
-0.0969656,0,0.457132,0.00305,0.00657058
-0.0173521,0,0.413318,0.00325,0.0478967
0.0739826,0,0.390258,0.0032,0.0504321
0.0903528,0,0.385888,0.0031,0.0596366
0.0760868,0,0.383248,0.00335,0.0413047
0.0798637,0,0.388341,0.003,0.0411704
-0.0105039,0,0.458195,0.0035,0.0745713
-0.0787748,0,0.366644,0.00345,0.0264047
0.0533569,0,0.419209,0.003,0.0534495
0.057833,0,0.423703,0.00335,0.060422
0.0589625,0,0.417127,0.003,0.0532626
0.0967685,0,0.376911,0.0032,0.0358346
0.0893511,0,0.378918,0.00315,0.069242
0.0965169,0,0.383593,0.0035,0.0330994
0.0842108,0,0.383519,0.0035,0.044151
-0.000625633,0,0.435323,0.00345,0.0450895
-0.0111431,0,0.430502,0.0035,0.071237
0.00183951,0,0.446282,0.0033,0.0636809
0.0561372,0,0.374927,0.0032,0.0499622
0.0456503,0,0.380974,0.0033,0.0373947
0.0588302,0,0.380988,0.00345,0.0548585
-0.00458149,0,0.429468,0.00315,0.0756713
-0.015177,0,0.425097,0.00325,0.0593544
-0.0178757,0,0.43101,0.00325,0.0531281
-0.0242206,0,0.371957,0.0032,0.0379975
-0.0176916,0,0.373408,0.0035,0.044689
0.0592576,0,0.397517,0.0032,0.0508186
0.0430275,0,0.399345,0.00305,0.0576031
-0.0589103,0,0.455877,0.00305,0.0560695
0.0968941,0,0.390071,0.003,0.0404253
0.0856979,0,0.389884,0.00305,0.0478148
-0.0741071,0,0.454348,0.0032,0.0369975
-0.0680104,0,0.455926,0.0031,0.0553789
0.00558677,0,0.440698,0.00345,0.0670418
0.00591847,0,0.43408,0.0032,0.0703991
-0.0398049,0,0.364653,0.00305,0.0336062
-0.0567493,0,0.356618,0.0034,0.0260148
-0.0461433,0,0.363796,0.00315,0.0254641
0.0208068,0,0.414217,0.00305,0.0685477
0.028817,0,0.413641,0.0034,0.0631177
0.0248782,0,0.418669,0.003,0.063151
-0.0413893,0,0.375941,0.0032,0.0299107
-0.0850761,0,0.364498,0.0032,0.0231787
0.0018482,0,0.429044,0.0033,0.068748
0.0120295,0,0.43594,0.0032,0.0727815
0.049469,0,0.375349,0.0035,0.0452108
0.0354302,0,0.415395,0.00345,0.0670846
0.0371341,0,0.422712,0.00335,0.0628835
0.0177873,0,0.439349,0.0035,0.068096
0.0295402,0,0.406941,0.00335,0.0625806
0.0167004,0,0.40958,0.00315,0.0669284
0.0718209,0,0.396422,0.00335,0.0515617
0.0789781,0,0.394524,0.00325,0.0504186
-0.00733769,0,0.436136,0.0033,0.0804259
