X,Y,Z,r,absv
-0.0969583,0,0.428111,0.00305,3.6008e-05
-0.0916613,0,0.431766,0.00305,5.20872e-05
-0.0852148,0,0.427545,0.00305,3.5974e-05
-0.079335,0,0.42593,0.00305,3.49645e-05
-0.0966562,0,0.421654,0.00335,2.82286e-05
-0.0862799,0,0.420929,0.0034,2.45365e-05
-0.0967606,0,0.415062,0.00325,1.67378e-05
-0.090024,0,0.415147,0.0035,3.63547e-05
-0.0742553,0,0.416218,0.0035,3.89707e-05
-0.0834058,0,0.414585,0.00315,5.72564e-05
-0.0798513,0,0.41977,0.00315,4.35041e-05
-0.0861286,0,0.434753,0.00325,6.009e-05
-0.0969603,0,0.434766,0.00305,2.91992e-05
-0.0774911,0,0.410087,0.00345,4.32733e-05
-0.0685758,0,0.412523,0.0033,4.05266e-05
-0.0798771,0,0.432386,0.00345,4.16448e-05
-0.0862636,0,0.441041,0.00305,6.14549e-05
-0.0742547,0,0.435519,0.003,3.45509e-05
-0.0740589,0,0.429485,0.00305,3.69838e-05
-0.0556745,0,0.413421,0.00315,4.80246e-05
-0.0621296,0,0.414133,0.00335,3.64575e-05
-0.0715664,0,0.406756,0.00315,8.52686e-05
-0.0575654,0,0.407371,0.0032,3.31978e-05
-0.0900105,0,0.408456,0.0032,4.22181e-05
-0.0966075,0,0.408424,0.0034,1.44374e-05
-0.0912056,0,0.425447,0.0033,2.16512e-05
-0.0640401,0,0.407762,0.0033,3.89121e-05
-0.0796083,0,0.40396,0.00305,5.16188e-05
-0.0676914,0,0.401538,0.00335,5.16206e-05
-0.0534855,0,0.402716,0.003,5.85099e-05
-0.0683313,0,0.431578,0.00305,2.8048e-05
-0.0684115,0,0.437971,0.00335,2.57129e-05
-0.0741614,0,0.401016,0.00315,6.81286e-05
-0.0610601,0,0.401897,0.0033,5.7867e-05
-0.0472995,0,0.403825,0.0033,4.54382e-05
-0.0514178,0,0.408714,0.0031,3.99033e-05
-0.049637,0,0.397609,0.00335,7.17252e-05
-0.0676169,0,0.425526,0.00305,1.08072e-05
-0.0617566,0,0.428308,0.00345,1.05621e-05
-0.0826349,0,0.398343,0.00335,6.86412e-05
-0.0893039,0,0.397039,0.00345,1.90887e-05
-0.0867597,0,0.403158,0.003,6.70009e-05
-0.0453539,0,0.409856,0.00305,4.54055e-05
-0.0680697,0,0.419148,0.00335,1.41155e-05
-0.0618326,0,0.421443,0.0033,5.89384e-05
-0.0555509,0,0.425799,0.00325,4.25809e-05
-0.0505668,0,0.429557,0.003,3.82803e-05
-0.0564037,0,0.432567,0.0034,3.45593e-05
-0.0498621,0,0.421248,0.0032,5.28487e-05
-0.0558243,0,0.419562,0.003,3.60278e-05
-0.0930828,0,0.402683,0.00335,2.78832e-05
-0.0429411,0,0.415606,0.0032,6.11445e-05
-0.0493777,0,0.414774,0.0033,5.15526e-05
-0.0504885,0,0.436101,0.0035,2.8523e-05
-0.0629091,0,0.434704,0.00305,2.1825e-05
-0.0400856,0,0.427802,0.003,2.27961e-05
-0.0382323,0,0.433714,0.0032,2.13166e-05
-0.063934,0,0.396191,0.0031,6.30023e-05
-0.056436,0,0.39694,0.0035,0.000107377
-0.0457734,0,0.425898,0.003,6.4238e-05
-0.0970067,0,0.397708,0.003,1.76873e-05
-0.0901971,0,0.390559,0.0031,1.21954e-05
-0.0966226,0,0.391333,0.0034,1.97033e-05
-0.0842179,0,0.392109,0.0031,3.42812e-05
-0.041037,0,0.421696,0.0032,3.79372e-05
-0.0349942,0,0.417546,0.00335,5.998e-05
-0.0735666,0,0.423066,0.0034,2.90786e-05
-0.0966571,0,0.384595,0.00335,3.48354e-05
-0.0859806,0,0.386039,0.0031,3.37542e-05
-0.0767307,0,0.39489,0.0035,7.29633e-05
-0.0837675,0,0.408408,0.00305,5.65949e-05
-0.0284463,0,0.418364,0.00325,4.47214e-05
-0.0378484,0,0.411506,0.00335,4.6618e-05
-0.0350596,0,0.424125,0.00325,3.98601e-05
-0.0906903,0,0.381797,0.00325,2.25072e-05
-0.0364029,0,0.399893,0.0031,1.54166e-05
-0.0391048,0,0.393225,0.00315,5.95295e-06
-0.0327484,0,0.394579,0.00335,0.000127093
-0.042887,0,0.398665,0.0035,4.31747e-05
-0.0597863,0,0.391221,0.00315,0.000112556
-0.079012,0,0.388597,0.0032,3.60448e-05
