X,Y,Z,r,absv
-0.0969597,0,0.428076,0.00305,0.000160811
-0.091608,0,0.431777,0.00305,8.43738e-05
-0.0846361,0,0.427194,0.00305,0.000165372
-0.0786648,0,0.425949,0.00305,6.36714e-05
-0.0966557,0,0.421685,0.00335,0.000101578
-0.0862518,0,0.42095,0.0034,6.19088e-05
-0.0967619,0,0.415096,0.00325,4.84778e-05
-0.0900282,0,0.415196,0.0035,6.01521e-05
-0.0741228,0,0.416485,0.0035,5.15556e-05
-0.0833979,0,0.4147,0.00315,0.000347617
-0.0798129,0,0.419877,0.00315,0.000121507
-0.0860641,0,0.434738,0.00325,8.49002e-05
-0.0969591,0,0.434683,0.00305,3.719e-05
-0.077337,0,0.410341,0.00345,6.94519e-05
-0.0685714,0,0.412604,0.0033,4.8279e-05
-0.0798313,0,0.432319,0.00345,7.43717e-05
-0.0863147,0,0.441017,0.00305,0.000119653
-0.0743169,0,0.435644,0.003,8.3989e-05
-0.0737936,0,0.42962,0.00305,0.000317541
-0.0556563,0,0.413579,0.00315,0.000152172
-0.0621165,0,0.414139,0.00335,0.000130516
-0.0714684,0,0.406845,0.00315,2.90384e-05
-0.057549,0,0.407534,0.0032,9.04472e-05
-0.0899748,0,0.408507,0.0032,0.000203189
-0.0966089,0,0.408461,0.0034,0.000156083
-0.0911887,0,0.425455,0.0033,8.18888e-05
-0.0640859,0,0.407793,0.0033,2.95547e-05
-0.0794206,0,0.404201,0.00305,6.97241e-05
-0.0675832,0,0.401634,0.00335,2.57829e-05
-0.0535037,0,0.402843,0.003,9.56017e-05
-0.0680292,0,0.431615,0.00305,0.000107012
-0.0684703,0,0.438091,0.00335,0.000102043
-0.074056,0,0.401104,0.00315,6.86414e-05
-0.0609498,0,0.402012,0.0033,4.2801e-05
-0.0473323,0,0.40408,0.0033,0.000112702
-0.0513914,0,0.409019,0.0031,0.000138603
-0.0495835,0,0.397759,0.00335,2.95425e-05
-0.0668405,0,0.425633,0.00305,0.000261598
-0.0605854,0,0.427358,0.00345,0.000172762
-0.0824253,0,0.39857,0.00335,7.80229e-05
-0.089081,0,0.397241,0.00345,4.00325e-05
-0.0867183,0,0.40324,0.003,9.33397e-05
-0.045222,0,0.410335,0.00305,0.000170765
-0.0671198,0,0.419093,0.00335,0.000237497
-0.0606475,0,0.420617,0.0033,0.000184513
-0.0540768,0,0.42582,0.00325,0.000114691
-0.0495867,0,0.430148,0.003,0.000153896
-0.0556783,0,0.432273,0.0034,0.000246426
-0.0485517,0,0.421533,0.0032,0.000144417
-0.0544322,0,0.419592,0.003,0.000106378
-0.0930583,0,0.402738,0.00335,0.000230024
-0.0430599,0,0.416479,0.0032,0.000154931
-0.0494036,0,0.4151,0.0033,0.000118746
-0.0494889,0,0.436678,0.0035,0.000197803
-0.0619683,0,0.433698,0.00305,0.000151168
-0.0391263,0,0.428323,0.003,0.000152094
-0.0372201,0,0.434219,0.0032,0.000111919
-0.0638601,0,0.396329,0.0031,6.82663e-05
-0.0563723,0,0.397016,0.0035,5.70345e-05
-0.0448271,0,0.426472,0.003,0.000169515
-0.0970054,0,0.397776,0.003,0.000139268
-0.0901735,0,0.390799,0.0031,9.39241e-05
-0.0966201,0,0.391396,0.0034,0.000133848
-0.0841893,0,0.392377,0.0031,2.71739e-05
-0.0402992,0,0.422243,0.0032,0.000180707
-0.035334,0,0.417977,0.00335,0.000164599
-0.072821,0,0.423248,0.0034,0.000209947
-0.0966544,0,0.384651,0.00335,2.68142e-05
