X,Y,Z,r,absv
-0.0969576,0,0.428108,0.00305,0.00420389
-0.0916669,0,0.431759,0.00305,0.00556101
-0.0852132,0,0.42754,0.00305,0.00292105
-0.0793331,0,0.425916,0.00305,0.00564195
-0.0966573,0,0.421649,0.00335,0.00210931
-0.0862784,0,0.420921,0.0034,0.00232446
-0.0967599,0,0.415058,0.00325,0.00157501
-0.0900228,0,0.415138,0.0035,0.00311307
-0.0742561,0,0.4162,0.0035,0.00335463
-0.083404,0,0.414572,0.00315,0.00245191
-0.0798492,0,0.419757,0.00315,0.00316372
-0.0861362,0,0.434742,0.00325,0.00539725
-0.0969625,0,0.43476,0.00305,0.00429842
-0.0775019,0,0.410074,0.00345,0.00198224
-0.068576,0,0.412505,0.0033,0.00513797
-0.0798887,0,0.43237,0.00345,0.00547838
-0.0862463,0,0.441029,0.00305,0.00785686
-0.0742713,0,0.435506,0.003,0.00390074
-0.0740664,0,0.42947,0.00305,0.0054589
-0.055679,0,0.41336,0.00315,0.0112386
-0.0621292,0,0.414107,0.00335,0.00352148
-0.071572,0,0.406733,0.00315,0.00726917
-0.0575874,0,0.407312,0.0032,0.011363
-0.0900127,0,0.408447,0.0032,0.00183482
-0.096608,0,0.408419,0.0034,0.00174005
-0.0912061,0,0.425439,0.0033,0.00281979
-0.0640625,0,0.407723,0.0033,0.00774718
-0.0796213,0,0.403946,0.00305,0.00363957
-0.0677202,0,0.401483,0.00335,0.0100226
-0.0534831,0,0.402676,0.003,0.0130416
-0.068337,0,0.431554,0.00305,0.00595651
-0.0684265,0,0.437947,0.00335,0.00445934
-0.0741886,0,0.400983,0.00315,0.0059921
-0.061093,0,0.401852,0.0033,0.011265
-0.047294,0,0.403778,0.0033,0.0153231
-0.0514426,0,0.408637,0.0031,0.0139272
-0.049658,0,0.397572,0.00335,0.0176983
-0.067609,0,0.425505,0.00305,0.00771524
-0.0617313,0,0.428261,0.00345,0.0118069
-0.0826371,0,0.398322,0.00335,0.00265258
-0.0893104,0,0.397026,0.00345,0.00386526
-0.0867598,0,0.403141,0.003,0.00253077
-0.04532,0,0.4098,0.00305,0.0182624
-0.0680741,0,0.41913,0.00335,0.00544542
-0.0617912,0,0.421281,0.0033,0.0114635
-0.0555295,0,0.42574,0.00325,0.0139734
-0.0505863,0,0.429553,0.003,0.0101861
-0.0563612,0,0.432504,0.0034,0.00978366
