X,Y,Z,r,absv
-0.0969583,0,0.42811,0.00305,5.0265e-05
-0.0916611,0,0.431766,0.00305,4.76572e-05
-0.0852148,0,0.427545,0.00305,9.46844e-05
-0.079335,0,0.425929,0.00305,7.06857e-05
-0.0966562,0,0.421654,0.00335,1.74422e-05
-0.0862799,0,0.420928,0.0034,2.35855e-05
-0.0967605,0,0.415062,0.00325,1.64347e-05
-0.0900239,0,0.415147,0.0035,7.10913e-06
-0.0742554,0,0.416218,0.0035,8.37376e-05
-0.0834057,0,0.414584,0.00315,5.5162e-05
-0.0798514,0,0.41977,0.00315,6.10009e-05
-0.0861285,0,0.434753,0.00325,5.65182e-05
-0.0969602,0,0.434766,0.00305,3.51442e-05
-0.0774912,0,0.410087,0.00345,6.44084e-05
-0.0685759,0,0.412523,0.0033,7.22695e-05
-0.0798769,0,0.432386,0.00345,7.95438e-05
-0.0862634,0,0.441041,0.00305,7.8456e-05
-0.0742545,0,0.435519,0.003,0.000114434
-0.0740589,0,0.429485,0.00305,0.00012963
-0.0556746,0,0.413421,0.00315,9.97876e-05
-0.0621297,0,0.414132,0.00335,3.80458e-05
-0.0715667,0,0.406755,0.00315,2.53871e-05
-0.0575654,0,0.40737,0.0032,9.486e-05
-0.0900105,0,0.408456,0.0032,3.58515e-05
-0.0966075,0,0.408424,0.0034,2.81622e-05
-0.0912055,0,0.425446,0.0033,4.46412e-05
-0.0640402,0,0.407762,0.0033,5.14111e-05
-0.0796083,0,0.403959,0.00305,5.86635e-05
-0.0676916,0,0.401538,0.00335,4.63656e-05
-0.0534856,0,0.402715,0.003,0.000106728
-0.0683311,0,0.431577,0.00305,8.80212e-05
-0.0684111,0,0.437971,0.00335,0.000110848
-0.0741616,0,0.401016,0.00315,4.05823e-05
-0.0610602,0,0.401896,0.0033,4.41384e-05
-0.0472996,0,0.403825,0.0033,0.000125508
-0.0514178,0,0.408714,0.0031,0.00011943
-0.0496372,0,0.397609,0.00335,0.000157754
-0.0676172,0,0.425525,0.00305,5.8053e-05
-0.0617569,0,0.428307,0.00345,5.54783e-05
-0.082635,0,0.398342,0.00335,9.26585e-05
-0.0893039,0,0.397039,0.00345,4.43791e-05
-0.0867597,0,0.403158,0.003,8.8902e-05
-0.0453539,0,0.409855,0.00305,0.000146397
-0.0680698,0,0.419148,0.00335,7.48105e-05
-0.0618327,0,0.421442,0.0033,0.00013848
-0.0555513,0,0.425798,0.00325,0.000186729
-0.0505672,0,0.429556,0.003,0.000202365
-0.056404,0,0.432565,0.0034,9.82704e-05
-0.0498623,0,0.421247,0.0032,0.000154151
-0.0558245,0,0.419561,0.003,0.000176486
-0.0930828,0,0.402682,0.00335,8.25993e-05
-0.0429411,0,0.415605,0.0032,0.000144755
-0.0493778,0,0.414773,0.0033,0.000149256
-0.050489,0,0.4361,0.0035,0.000126151
-0.0629091,0,0.434703,0.00305,6.82082e-05
-0.0400861,0,0.427801,0.003,0.000153662
-0.0382328,0,0.433713,0.0032,0.00015279
-0.063934,0,0.39619,0.0031,3.93389e-05
-0.0564362,0,0.396939,0.0035,0.000110979
-0.0457738,0,0.425897,0.003,0.000165185
-0.0970066,0,0.397708,0.003,9.4296e-05
-0.0901971,0,0.390559,0.0031,3.50006e-05
-0.0966226,0,0.391333,0.0034,4.8825e-05
-0.0842179,0,0.392109,0.0031,5.78039e-05
-0.0410371,0,0.421695,0.0032,0.000131302
-0.0349943,0,0.417545,0.00335,0.000110292
-0.0735668,0,0.423066,0.0034,8.87383e-05
-0.0966571,0,0.384595,0.00335,8.58929e-05
-0.0859806,0,0.386039,0.0031,7.63369e-05
-0.0767308,0,0.39489,0.0035,5.56107e-05
-0.0837676,0,0.408408,0.00305,5.64646e-05
-0.0284463,0,0.418363,0.00325,0.000225056
-0.0378484,0,0.411506,0.00335,0.000113476
-0.0350599,0,0.424124,0.00325,0.000159288
-0.0906903,0,0.381797,0.00325,0.000122298
-0.0364031,0,0.399892,0.0031,0.000144655
-0.039105,0,0.393224,0.00315,0.000143921
-0.0327484,0,0.394579,0.00335,0.00011781
-0.0428871,0,0.398665,0.0035,0.000145699
-0.0597868,0,0.391221,0.00315,8.77249e-05
-0.0790122,0,0.388597,0.0032,5.44246e-05
-0.080881,0,0.382635,0.00305,2.00668e-05
-0.0851583,0,0.378365,0.003,4.8243e-05
-0.0338311,0,0.406102,0.0034,0.000120629
-0.0270456,0,0.406943,0.00345,0.000173499
-0.0311842,0,0.412147,0.0032,0.000149147
-0.0560113,0,0.439684,0.0031,8.29904e-05
-0.0442697,0,0.445297,0.00325,0.00013684
-0.0444045,0,0.438873,0.0032,0.000125689
-0.0295085,0,0.389004,0.0031,4.76059e-05
-0.0263316,0,0.395645,0.003,7.44862e-05
-0.0702165,0,0.395564,0.00305,0.000105332
-0.0728571,0,0.389622,0.00305,7.79962e-05
-0.0749287,0,0.383891,0.00305,2.73749e-05
-0.0792144,0,0.376621,0.0032,3.21637e-05
-0.0687959,0,0.384259,0.0031,7.372e-05
-0.0240756,0,0.413221,0.0035,0.000191704
-0.0737485,0,0.441586,0.0031,6.58123e-05
-0.0794967,0,0.439013,0.0032,2.33389e-05
-0.0814711,0,0.445193,0.0033,3.90061e-05
-0.0379611,0,0.440302,0.0034,0.000120294
-0.042802,0,0.451708,0.00335,0.000115249
-0.055963,0,0.445782,0.003,0.0001276
-0.0379512,0,0.446996,0.0033,0.00012009
-0.0406684,0,0.405282,0.0035,0.000130453
-0.0300126,0,0.400676,0.00325,8.15888e-05
-0.010956,0,0.412786,0.0031,0.000104642
-0.0071165,0,0.41771,0.00315,0.000117548
