X,Y,Z,r,absv
-0.0969583,0,0.428111,0.00305,9.01441e-05
-0.0916612,0,0.431767,0.00305,9.68208e-05
-0.0852148,0,0.427546,0.00305,0.000131575
-0.0793349,0,0.42593,0.00305,0.00014581
-0.0966562,0,0.421654,0.00335,6.34624e-05
-0.0862798,0,0.420929,0.0034,7.00818e-05
-0.0967605,0,0.415062,0.00325,1.76186e-05
-0.0900239,0,0.415148,0.0035,5.53972e-06
-0.0742553,0,0.416219,0.0035,0.000113036
-0.0834057,0,0.414585,0.00315,4.41289e-05
-0.0798513,0,0.419771,0.00315,0.000117645
-0.0861286,0,0.434754,0.00325,0.000133163
-0.0969602,0,0.434766,0.00305,4.73455e-05
-0.0774911,0,0.410087,0.00345,9.21165e-05
-0.0685758,0,0.412523,0.0033,0.000120592
-0.079877,0,0.432387,0.00345,0.00017003
-0.0862634,0,0.441041,0.00305,0.0001644
-0.0742545,0,0.43552,0.003,0.000175197
-0.0740591,0,0.429485,0.00305,0.000144341
-0.0556745,0,0.413421,0.00315,0.000109657
-0.0621295,0,0.414133,0.00335,0.000118032
-0.0715668,0,0.406756,0.00315,0.00014194
-0.0575654,0,0.40737,0.0032,0.000145212
-0.0900105,0,0.408456,0.0032,3.67053e-05
-0.0966075,0,0.408425,0.0034,1.55946e-05
-0.0912056,0,0.425447,0.0033,5.88472e-05
-0.0640401,0,0.407762,0.0033,0.000132817
-0.0796082,0,0.40396,0.00305,6.27667e-05
-0.0676914,0,0.401539,0.00335,6.29383e-05
-0.0534856,0,0.402716,0.003,9.40546e-05
-0.0683313,0,0.431578,0.00305,0.000143922
-0.0684111,0,0.437971,0.00335,0.000144662
-0.0741615,0,0.401016,0.00315,8.57141e-05
-0.0610601,0,0.401897,0.0033,6.99781e-05
-0.0472995,0,0.403825,0.0033,0.000101147
-0.0514178,0,0.408714,0.0031,0.00011169
-0.0496372,0,0.397609,0.00335,7.28998e-05
-0.067617,0,0.425526,0.00305,0.000112933
-0.0617567,0,0.428308,0.00345,0.000126778
-0.0826349,0,0.398343,0.00335,6.63143e-05
-0.0893039,0,0.397039,0.00345,7.70486e-05
-0.0867597,0,0.403158,0.003,7.37338e-05
-0.0453539,0,0.409855,0.00305,0.000157756
-0.0680697,0,0.419148,0.00335,8.68004e-05
-0.0618325,0,0.421443,0.0033,6.56077e-05
-0.0555512,0,0.425799,0.00325,0.00012383
-0.0505669,0,0.429557,0.003,0.000195354
-0.0564037,0,0.432566,0.0034,0.000129627
-0.0498622,0,0.421248,0.0032,8.98708e-05
-0.0558244,0,0.419562,0.003,0.000106994
-0.0930828,0,0.402683,0.00335,2.1387e-05
-0.0429409,0,0.415606,0.0032,0.000106578
-0.0493777,0,0.414773,0.0033,0.000103867
-0.0504885,0,0.4361,0.0035,0.000159729
-0.0629088,0,0.434704,0.00305,0.000255037
-0.0400858,0,0.427801,0.003,0.000151659
-0.0382322,0,0.433713,0.0032,0.000137892
-0.0639339,0,0.396191,0.0031,7.20113e-05
-0.0564362,0,0.39694,0.0035,7.0109e-05
-0.0457735,0,0.425898,0.003,9.70332e-05
-0.0970066,0,0.397708,0.003,1.70078e-05
-0.0901971,0,0.390559,0.0031,5.41191e-05
-0.0966226,0,0.391333,0.0034,2.11877e-05
-0.0842179,0,0.392109,0.0031,7.4314e-05
-0.0410371,0,0.421695,0.0032,9.97025e-05
-0.0349946,0,0.417545,0.00335,0.000133032
-0.0735666,0,0.423066,0.0034,0.000103031
-0.0966571,0,0.384596,0.00335,4.9551e-05
-0.0859805,0,0.386039,0.0031,6.51617e-05
-0.0767308,0,0.39489,0.0035,0.000102331
-0.0837675,0,0.408408,0.00305,4.77973e-05
-0.0284465,0,0.418363,0.00325,0.000102782
-0.0378483,0,0.411506,0.00335,9.43306e-05
-0.0350597,0,0.424124,0.00325,0.000116415
-0.0906902,0,0.381798,0.00325,5.28839e-05
-0.0364032,0,0.399892,0.0031,0.000122531
-0.039105,0,0.393224,0.00315,8.88912e-05
-0.0327485,0,0.394579,0.00335,0.000155422
-0.0428871,0,0.398665,0.0035,0.000102075
-0.0597866,0,0.391221,0.00315,0.000124011
-0.0790121,0,0.388597,0.0032,7.46723e-05
-0.080881,0,0.382635,0.00305,4.46018e-05
-0.0851581,0,0.378366,0.003,4.62288e-05
-0.033831,0,0.406102,0.0034,0.000123434
-0.0270455,0,0.406943,0.00345,0.000103016
-0.0311842,0,0.412147,0.0032,0.000238719
-0.0560112,0,0.439684,0.0031,0.000185785
-0.0442691,0,0.445297,0.00325,0.000200792
-0.0444039,0,0.438873,0.0032,0.000190161
-0.0295084,0,0.389004,0.0031,9.91463e-05
-0.0263313,0,0.395645,0.003,0.000112962
-0.0702164,0,0.395565,0.00305,0.000209385
-0.072857,0,0.389622,0.00305,0.000133788
-0.0749286,0,0.383892,0.00305,9.17256e-05
-0.0792143,0,0.376621,0.0032,1.56033e-05
-0.0687959,0,0.384259,0.0031,9.39476e-05
-0.0240756,0,0.413221,0.0035,0.000125074
-0.0737485,0,0.441586,0.0031,0.000174984
-0.0794968,0,0.439013,0.0032,0.000189317
-0.081471,0,0.445194,0.0033,0.000203071
-0.037959,0,0.440302,0.0034,0.000186966
-0.0428006,0,0.451708,0.00335,0.00018747
-0.0559625,0,0.445782,0.003,0.000327854
-0.0379506,0,0.446996,0.0033,0.000161815
