X,Y,Z,r,absv
-0.0969585,0,0.428111,0.00305,5.78283e-05
-0.0916617,0,0.431766,0.00305,0.000279666
-0.0852154,0,0.427546,0.00305,6.43943e-05
-0.0793353,0,0.425931,0.00305,0.00073928
-0.0966563,0,0.421654,0.00335,3.81933e-05
-0.0862796,0,0.42093,0.0034,0.000123122
-0.0967607,0,0.415063,0.00325,0.000142939
-0.090024,0,0.415149,0.0035,0.000309234
-0.0742553,0,0.41622,0.0035,0.000478068
-0.0834058,0,0.414586,0.00315,0.000333781
-0.0798512,0,0.419772,0.00315,0.000530075
-0.0861296,0,0.434754,0.00325,0.000332297
-0.0969606,0,0.434766,0.00305,0.000168236
-0.0774912,0,0.410089,0.00345,0.000150513
-0.0685755,0,0.412526,0.0033,0.0001848
-0.0798783,0,0.432387,0.00345,0.000715409
-0.086265,0,0.441041,0.00305,0.000435633
-0.0742564,0,0.435521,0.003,0.000769611
-0.07406,0,0.429487,0.00305,0.000665193
-0.0556747,0,0.413425,0.00315,0.000399061
-0.0621296,0,0.414136,0.00335,0.000380903
-0.0715669,0,0.406759,0.00315,0.000392673
-0.0575653,0,0.407374,0.0032,0.00019077
-0.0900106,0,0.408458,0.0032,0.00031107
-0.0966076,0,0.408426,0.0034,0.000217847
-0.091206,0,0.425447,0.0033,0.000196514
-0.0640398,0,0.407766,0.0033,0.000379404
-0.0796081,0,0.403962,0.00305,0.000155681
-0.0676913,0,0.401542,0.00335,0.000390557
-0.0534853,0,0.40272,0.003,0.000358898
-0.0683322,0,0.43158,0.00305,0.00094791
-0.0684138,0,0.437973,0.00335,0.00101231
-0.0741613,0,0.401018,0.00315,0.000131461
-0.0610597,0,0.4019,0.0033,6.42461e-05
-0.0472992,0,0.403829,0.0033,0.000452754
-0.0514178,0,0.408718,0.0031,0.000420165
-0.0496367,0,0.397613,0.00335,0.000458866
-0.0676168,0,0.425528,0.00305,0.000862566
-0.0617563,0,0.428312,0.00345,0.00113634
-0.0826349,0,0.398345,0.00335,0.000229708
-0.0893039,0,0.397041,0.00345,0.000376787
-0.0867599,0,0.40316,0.003,0.0002583
-0.0453544,0,0.40986,0.00305,0.000369397
-0.0680698,0,0.419151,0.00335,0.000614334
-0.061833,0,0.421445,0.0033,0.000888878
-0.0555507,0,0.425803,0.00325,0.000858488
-0.0505678,0,0.429562,0.003,0.000626233
-0.0564039,0,0.432572,0.0034,0.00112633
-0.049863,0,0.421252,0.0032,0.000583742
-0.0558249,0,0.419565,0.003,0.000687868
-0.0930829,0,0.402684,0.00335,0.00021699
