X,Y,Z,r,absv
-0.0969583,0,0.428111,0.00305,4.07215e-05
-0.0916616,0,0.431766,0.00305,8.1111e-06
-0.0852149,0,0.427545,0.00305,9.49215e-05
-0.0793348,0,0.42593,0.00305,3.39299e-05
-0.0966562,0,0.421654,0.00335,4.42194e-05
-0.0862793,0,0.420929,0.0034,6.30982e-05
-0.0967607,0,0.415063,0.00325,1.60345e-05
-0.0900239,0,0.415148,0.0035,2.14684e-05
-0.0742549,0,0.416219,0.0035,3.12128e-05
-0.0834057,0,0.414585,0.00315,8.40276e-05
-0.0798508,0,0.419771,0.00315,4.49386e-05
-0.0861295,0,0.434753,0.00325,2.21273e-05
-0.0969606,0,0.434766,0.00305,1.08241e-05
-0.077491,0,0.410088,0.00345,3.42237e-05
-0.0685754,0,0.412524,0.0033,0.000112585
-0.0798781,0,0.432386,0.00345,2.93288e-05
-0.0862652,0,0.44104,0.00305,6.3534e-05
-0.074256,0,0.435519,0.003,4.51396e-05
-0.0740595,0,0.429485,0.00305,6.66162e-05
-0.0556744,0,0.413424,0.00315,0.000224313
-0.0621294,0,0.414134,0.00335,0.000138181
-0.0715668,0,0.406757,0.00315,0.000113641
-0.0575651,0,0.407372,0.0032,0.000242073
-0.0900106,0,0.408457,0.0032,6.47687e-05
-0.0966076,0,0.408425,0.0034,3.28798e-05
-0.0912058,0,0.425447,0.0033,7.02728e-05
-0.0640398,0,0.407764,0.0033,0.000170489
-0.079608,0,0.403961,0.00305,9.81776e-05
-0.067691,0,0.40154,0.00335,0.000143457
-0.0534849,0,0.402718,0.003,0.000287503
-0.0683318,0,0.431578,0.00305,7.24014e-05
-0.0684133,0,0.437972,0.00335,4.67265e-05
-0.0741612,0,0.401017,0.00315,0.000108027
-0.0610594,0,0.401899,0.0033,0.000233205
-0.0472988,0,0.403828,0.0033,0.000245049
-0.0514175,0,0.408717,0.0031,0.000257564
-0.0496362,0,0.397612,0.00335,0.000259755
-0.067616,0,0.425527,0.00305,3.06217e-05
-0.0617554,0,0.42831,0.00345,6.9648e-05
-0.0826348,0,0.398344,0.00335,0.000110594
-0.0893039,0,0.39704,0.00345,5.59946e-05
-0.0867598,0,0.403159,0.003,8.12588e-05
-0.0453539,0,0.409858,0.00305,0.000243365
-0.0680692,0,0.419149,0.00335,4.68514e-05
-0.0618324,0,0.421444,0.0033,7.20629e-05
-0.0555498,0,0.425802,0.00325,0.000180781
-0.050566,0,0.42956,0.003,0.000175039
-0.0564025,0,0.43257,0.0034,0.00015294
-0.0498617,0,0.421251,0.0032,0.000328466
-0.055824,0,0.419564,0.003,0.000215501
-0.0930829,0,0.402684,0.00335,5.40355e-05
-0.0429413,0,0.415609,0.0032,0.000358436
-0.0493777,0,0.414776,0.0033,0.000334752
-0.0504866,0,0.436104,0.0035,0.000247501
-0.0629106,0,0.434705,0.00305,0.000134019
-0.0400849,0,0.427804,0.003,0.000300372
-0.0382309,0,0.433715,0.0032,0.000289445
-0.0639337,0,0.396193,0.0031,0.000214125
-0.0564352,0,0.396942,0.0035,0.000272805
-0.0457729,0,0.425901,0.003,0.00029278
-0.0970066,0,0.397709,0.003,6.21743e-05
