X,Y,Z,r,absv
-0.953211,-0.48117,-0.483964,0.016,1.02431e-07
-0.964714,-0.473738,-0.48402,0.016,1.02431e-07
-0.953798,-0.467855,-0.484022,0.016,1.02431e-07
-0.901252,-0.483628,-0.484002,0.016,6.89327e-07
-0.911207,-0.474222,-0.484002,0.016,6.89327e-07
-0.899401,-0.470429,-0.484002,0.016,6.89327e-07
-0.843865,-0.484009,-0.484006,0.016,6.00603e-07
-0.852554,-0.473424,-0.484011,0.016,6.00603e-07
-0.840365,-0.471148,-0.484009,0.016,6.00603e-07
-0.79063,-0.484015,-0.483858,0.016,7.43384e-07
-0.798426,-0.472756,-0.484021,0.016,7.43384e-07
-0.786115,-0.471489,-0.483262,0.016,7.43384e-07
-0.735975,-0.483968,-0.48378,0.016,1.5592e-06
-0.743606,-0.472598,-0.484019,0.016,1.5592e-06
-0.731254,-0.471504,-0.483946,0.016,1.5592e-06
-0.680609,-0.483259,-0.483676,0.016,1.39385e-06
-0.688986,-0.472429,-0.484018,0.016,1.39385e-06
-0.676739,-0.470505,-0.483749,0.016,1.39385e-06
-0.628753,-0.483998,-0.483868,0.016,3.01655e-06
-0.636691,-0.472838,-0.484024,0.016,3.01655e-06
-0.624377,-0.47141,-0.483706,0.016,3.01655e-06
-0.573142,-0.483943,-0.483999,0.016,4.58922e-06
-0.582299,-0.473759,-0.484016,0.016,4.58922e-06
-0.570227,-0.47094,-0.483728,0.016,4.58922e-06
-0.519123,-0.483556,-0.483939,0.016,5.21031e-06
-0.527149,-0.472459,-0.484022,0.016,5.21031e-06
-0.514843,-0.470934,-0.484021,0.016,5.21031e-06
-0.466015,-0.484008,-0.483689,0.016,3.60243e-06
-0.4731,-0.472292,-0.484011,0.016,3.60243e-06
-0.46071,-0.471785,-0.484003,0.016,3.60243e-06
-0.411259,-0.483927,-0.484002,0.016,6.18958e-07
-0.418774,-0.472477,-0.484002,0.016,6.18958e-07
-0.406412,-0.471512,-0.484002,0.016,6.18958e-07
-0.356391,-0.483804,-0.484003,0.016,3.47195e-06
-0.364062,-0.472459,-0.484004,0.016,3.47195e-06
-0.351714,-0.471324,-0.484003,0.016,3.47195e-06
-0.302569,-0.48399,-0.48399,0.016,1.32152e-05
-0.310884,-0.473108,-0.483966,0.016,1.32152e-05
-0.298623,-0.47126,-0.484014,0.016,1.32152e-05
-0.249354,-0.483996,-0.483747,0.016,9.10614e-06
-0.25607,-0.472063,-0.484015,0.016,9.10614e-06
-0.24367,-0.471944,-0.484007,0.016,9.10614e-06
-0.196137,-0.483964,-0.484002,0.016,6.39011e-07
-0.203752,-0.472581,-0.484002,0.016,6.39011e-07
-0.191398,-0.471507,-0.484002,0.016,6.39011e-07
-0.140788,-0.483987,-0.48401,0.016,8.75723e-06
-0.148957,-0.472995,-0.484019,0.016,8.75723e-06
-0.136673,-0.471311,-0.483855,0.016,8.75723e-06
-0.0868988,-0.483984,-0.483999,0.016,1.40747e-05
-0.0953092,-0.473176,-0.484013,0.016,1.40747e-05
-0.083068,-0.471222,-0.483707,0.016,1.40747e-05
-0.03477,-0.483708,-0.483947,0.016,1.55692e-05
-0.0424279,-0.472354,-0.484008,0.016,1.55692e-05
-0.0300787,-0.471233,-0.484019,0.016,1.55692e-05
0.021202,-0.483588,-0.483975,0.016,2.13727e-05
0.0129269,-0.472675,-0.483974,0.016,2.13727e-05
0.025195,-0.470872,-0.48402,0.016,2.13727e-05
0.0740915,-0.483915,-0.484004,0.016,1.16208e-05
0.066379,-0.472598,-0.484003,0.016,1.16208e-05
0.0787146,-0.471423,-0.483542,0.016,1.16208e-05
0.12775,-0.483987,-0.484,0.016,2.00812e-05
0.120767,-0.472206,-0.484021,0.016,2.00812e-05
0.13316,-0.471806,-0.484012,0.016,2.00812e-05
0.182528,-0.484004,-0.483982,0.016,7.55641e-06
0.174149,-0.473172,-0.484003,0.016,7.55641e-06
0.186399,-0.471251,-0.484004,0.016,7.55641e-06
0.236655,-0.483967,-0.483978,0.016,1.0537e-05
0.228622,-0.472876,-0.484017,0.016,1.0537e-05
0.240927,-0.471342,-0.484006,0.016,1.0537e-05
0.290328,-0.484007,-0.483996,0.016,2.55662e-06
0.282061,-0.473088,-0.484013,0.016,2.55662e-06
0.294331,-0.471294,-0.484018,0.016,2.55662e-06
