X,Y,Z,r,absv
-0.953207,-0.481169,-0.483963,0.016,2.67069e-06
-0.96471,-0.473737,-0.484019,0.016,2.67069e-06
-0.953795,-0.467854,-0.484021,0.016,2.67069e-06
-0.901246,-0.483622,-0.484002,0.016,7.2208e-07
-0.911201,-0.474216,-0.484002,0.016,7.2208e-07
-0.899395,-0.470423,-0.484002,0.016,7.2208e-07
-0.84386,-0.484007,-0.484006,0.016,4.62431e-06
-0.85255,-0.473422,-0.484011,0.016,4.62431e-06
-0.84036,-0.471146,-0.484009,0.016,4.62431e-06
-0.790625,-0.484012,-0.483857,0.016,4.93568e-06
-0.798421,-0.472753,-0.48402,0.016,4.93568e-06
-0.78611,-0.471486,-0.483261,0.016,4.93568e-06
-0.73597,-0.483963,-0.48378,0.016,5.37031e-06
-0.743601,-0.472594,-0.484019,0.016,5.37031e-06
-0.73125,-0.4715,-0.483945,0.016,5.37031e-06
-0.680604,-0.483255,-0.483677,0.016,5.76489e-06
-0.68898,-0.472425,-0.484018,0.016,5.76489e-06
-0.676733,-0.470501,-0.48375,0.016,5.76489e-06
-0.628747,-0.483994,-0.48387,0.016,4.7473e-06
-0.636684,-0.472834,-0.484024,0.016,4.7473e-06
-0.624371,-0.471405,-0.483707,0.016,4.7473e-06
-0.573135,-0.483939,-0.484,0.016,5.52613e-06
-0.582292,-0.473755,-0.484016,0.016,5.52613e-06
-0.570221,-0.470936,-0.483729,0.016,5.52613e-06
-0.519117,-0.483552,-0.483941,0.016,3.37054e-06
-0.527143,-0.472455,-0.484022,0.016,3.37054e-06
-0.514837,-0.47093,-0.484021,0.016,3.37054e-06
-0.46601,-0.484005,-0.483689,0.016,6.02254e-06
-0.473094,-0.472289,-0.484011,0.016,6.02254e-06
-0.460705,-0.471782,-0.484003,0.016,6.02254e-06
-0.411253,-0.483921,-0.484002,0.016,7.27784e-07
-0.418768,-0.472472,-0.484002,0.016,7.27784e-07
-0.406406,-0.471506,-0.484002,0.016,7.27784e-07
-0.356386,-0.4838,-0.484004,0.016,1.01066e-05
-0.364056,-0.472454,-0.484004,0.016,1.01066e-05
-0.351708,-0.471319,-0.484004,0.016,1.01066e-05
-0.302565,-0.483987,-0.483994,0.016,0.000125867
-0.310879,-0.473105,-0.483967,0.016,0.000125867
-0.298618,-0.471257,-0.484015,0.016,0.000125867
-0.249348,-0.483994,-0.483749,0.016,7.34084e-05
-0.256064,-0.472061,-0.484015,0.016,7.34084e-05
-0.243664,-0.471941,-0.484007,0.016,7.34084e-05
-0.196131,-0.483958,-0.484002,0.016,5.51287e-07
-0.203746,-0.472575,-0.484002,0.016,5.51287e-07
-0.191392,-0.471501,-0.484002,0.016,5.51287e-07
-0.140784,-0.483983,-0.484011,0.016,5.8292e-05
-0.148952,-0.47299,-0.484019,0.016,5.8292e-05
-0.136667,-0.471307,-0.483855,0.016,5.8292e-05
-0.0868932,-0.483979,-0.484,0.016,5.5589e-05
-0.0953036,-0.47317,-0.484014,0.016,5.5589e-05
-0.0830624,-0.471217,-0.483706,0.016,5.5589e-05
-0.034765,-0.483703,-0.483948,0.016,6.45919e-05
-0.0424231,-0.472349,-0.484008,0.016,6.45919e-05
-0.0300738,-0.471228,-0.484019,0.016,6.45919e-05
0.021207,-0.483584,-0.483977,0.016,7.59889e-05
0.0129315,-0.472671,-0.483976,0.016,7.59889e-05
0.0251995,-0.470868,-0.48402,0.016,7.59889e-05
0.0740963,-0.483911,-0.484004,0.016,3.08094e-05
0.0663841,-0.472594,-0.484003,0.016,3.08094e-05
0.0787197,-0.471419,-0.483542,0.016,3.08094e-05
0.127755,-0.483982,-0.484001,0.016,4.22278e-05
0.120771,-0.472201,-0.484021,0.016,4.22278e-05
0.133165,-0.471802,-0.484011,0.016,4.22278e-05
0.182532,-0.484004,-0.48398,0.016,1.62953e-05
0.174153,-0.473172,-0.484003,0.016,1.62953e-05
0.186403,-0.471251,-0.484005,0.016,1.62953e-05
0.23666,-0.483964,-0.48398,0.016,2.19363e-05
0.228627,-0.472873,-0.484017,0.016,2.19363e-05
0.240931,-0.471339,-0.484006,0.016,2.19363e-05
0.290333,-0.484003,-0.483996,0.016,1.44242e-05
0.282067,-0.473084,-0.484013,0.016,1.44242e-05
0.294336,-0.47129,-0.484017,0.016,1.44242e-05
0.34383,-0.483718,-0.484004,0.016,4.01965e-06
0.335667,-0.472722,-0.484004,0.016,4.01965e-06
0.347947,-0.471047,-0.483629,0.016,4.01965e-06
0.398152,-0.48378,-0.48397,0.016,4.69352e-06
0.389949,-0.472814,-0.483966,0.016,4.69352e-06
0.402228,-0.471091,-0.484015,0.016,4.69352e-06
0.452023,-0.483947,-0.483983,0.016,2.56984e-06
0.445133,-0.472111,-0.48402,0.016,2.56984e-06
0.45753,-0.471809,-0.484005,0.016,2.56984e-06
0.506751,-0.484003,-0.483927,0.016,2.31838e-06
0.49961,-0.472317,-0.484003,0.016,2.31838e-06
0.511997,-0.471751,-0.484003,0.016,2.31838e-06
0.560069,-0.483967,-0.483587,0.016,3.87398e-06
0.553136,-0.472164,-0.484011,0.016,3.87398e-06
0.565531,-0.471817,-0.484016,0.016,3.87398e-06
0.614783,-0.483824,-0.484004,0.016,2.61961e-06
0.606515,-0.472906,-0.484004,0.016,2.61961e-06
0.618783,-0.471111,-0.48384,0.016,2.61961e-06
0.66734,-0.483991,-0.483975,0.016,6.09354e-06
0.659039,-0.473098,-0.484017,0.016,6.09354e-06
0.671303,-0.471265,-0.484008,0.016,6.09354e-06
0.723466,-0.483457,-0.484008,0.016,3.1842e-06
0.714216,-0.473357,-0.484012,0.016,3.1842e-06
0.726263,-0.470428,-0.483747,0.016,3.1842e-06
0.776261,-0.483737,-0.484006,0.016,3.99502e-06
0.768094,-0.472744,-0.484013,0.016,3.99502e-06
0.780379,-0.471061,-0.483928,0.016,3.99502e-06
0.829888,-0.48401,-0.484005,0.016,2.17088e-06
0.821899,-0.472886,-0.484013,0.016,2.17088e-06
0.83421,-0.471402,-0.483983,0.016,2.17088e-06
0.887826,-0.483995,-0.483461,0.016,1.81552e-06
0.879423,-0.473196,-0.484022,0.016,1.81552e-06
0.891669,-0.471245,-0.484006,0.016,1.81552e-06
0.958217,-0.484019,-0.484021,0.016,1.79104e-06
0.949842,-0.473213,-0.48322,0.016,1.79104e-06
0.96206,-0.471257,-0.484022,0.016,1.79104e-06
-0.939185,-0.434818,-0.480981,0.016,9.63763e-06
-0.940416,-0.421525,-0.484036,0.016,9.63763e-06
-0.929058,-0.42636,-0.482864,0.016,9.63763e-06
-0.86894,-0.439052,-0.484004,0.016,1.06942e-05
-0.878057,-0.428833,-0.48401,0.016,1.06942e-05
-0.865971,-0.426059,-0.484018,0.016,1.06942e-05
-0.813658,-0.438124,-0.484014,0.016,9.00821e-06
-0.821915,-0.427198,-0.483998,0.016,9.00821e-06
-0.809644,-0.425414,-0.484013,0.016,9.00821e-06
-0.760489,-0.438096,-0.484013,0.016,9.49651e-06
-0.768977,-0.427349,-0.484008,0.016,9.49651e-06
-0.756747,-0.425304,-0.48402,0.016,9.49651e-06
-0.70693,-0.437948,-0.484015,0.016,7.36376e-06
-0.713857,-0.426134,-0.484007,0.016,7.36376e-06
-0.701462,-0.425793,-0.484012,0.016,7.36376e-06
-0.654228,-0.438912,-0.484011,0.016,8.45902e-06
-0.662262,-0.42782,-0.484014,0.016,8.45902e-06
-0.64996,-0.426289,-0.483716,0.016,8.45902e-06
-0.599527,-0.437687,-0.48401,0.016,8.25151e-06
-0.608684,-0.427503,-0.483982,0.016,8.25151e-06
-0.596609,-0.424682,-0.484011,0.016,8.25151e-06
-0.544228,-0.439019,-0.48401,0.016,6.95194e-06
-0.552891,-0.428412,-0.484016,0.016,6.95194e-06
-0.540695,-0.426167,-0.484008,0.016,6.95194e-06
-0.490738,-0.438479,-0.484013,0.016,4.52903e-06
-0.498245,-0.42703,-0.483666,0.016,4.52903e-06
-0.485887,-0.426065,-0.484005,0.016,4.52903e-06
-0.436821,-0.438395,-0.484021,0.016,1.59597e-05
-0.444578,-0.427108,-0.484018,0.016,1.59597e-05
-0.432245,-0.425883,-0.483645,0.016,1.59597e-05
-0.382983,-0.439161,-0.484023,0.016,3.25561e-05
-0.39248,-0.429293,-0.484023,0.016,3.25561e-05
-0.380509,-0.426065,-0.483908,0.016,3.25561e-05
-0.329767,-0.438491,-0.484014,0.016,7.63456e-05
-0.336936,-0.426822,-0.484014,0.016,7.63456e-05
-0.324551,-0.426226,-0.484021,0.016,7.63456e-05
-0.274018,-0.437467,-0.484005,0.016,0.000209212
-0.280903,-0.425628,-0.48397,0.016,0.000209212
-0.268507,-0.425331,-0.484012,0.016,0.000209212
-0.220834,-0.438763,-0.484012,0.016,0.000126225
-0.227426,-0.426759,-0.484021,0.016,0.000126225
-0.215027,-0.426767,-0.483898,0.016,0.000126225
-0.165679,-0.438526,-0.484014,0.016,0.000110954
-0.173872,-0.427552,-0.484017,0.016,0.000110954
-0.16159,-0.425841,-0.484007,0.016,0.000110954
-0.11163,-0.43842,-0.484012,0.016,0.000127325
-0.120589,-0.428062,-0.48402,0.016,0.000127325
-0.108462,-0.425474,-0.484018,0.016,0.000127325
-0.0586127,-0.43839,-0.484006,0.016,0.000116364
-0.0668228,-0.427429,-0.484013,0.016,0.000116364
-0.0545442,-0.425698,-0.484013,0.016,0.000116364
-0.00397519,-0.437878,-0.484013,0.016,0.000124716
-0.0118335,-0.426661,-0.484004,0.016,0.000124716
0.000493827,-0.425321,-0.484015,0.016,0.000124716
0.0491842,-0.438019,-0.484014,0.016,7.71689e-05
0.0422461,-0.426211,-0.484015,0.016,7.71689e-05
0.0546406,-0.42586,-0.483892,0.016,7.71689e-05
0.1021,-0.438482,-0.484015,0.016,8.39464e-05
0.0938145,-0.427577,-0.48402,0.016,8.39464e-05
0.106076,-0.425766,-0.483641,0.016,8.39464e-05
0.158054,-0.438141,-0.484014,0.016,5.61054e-05
0.148675,-0.428161,-0.484019,0.016,5.61054e-05
0.160685,-0.425075,-0.484006,0.016,5.61054e-05
0.212356,-0.437552,-0.484019,0.016,3.60429e-05
0.203293,-0.427285,-0.484016,0.016,3.60429e-05
0.215393,-0.424575,-0.484012,0.016,3.60429e-05
0.265842,-0.43781,-0.484006,0.016,2.91231e-05
0.257389,-0.427035,-0.483912,0.016,2.91231e-05
0.269626,-0.425031,-0.484008,0.016,2.91231e-05
0.319083,-0.438426,-0.484012,0.016,1.55881e-05
0.311776,-0.426843,-0.484013,0.016,1.55881e-05
0.324154,-0.4261,-0.484013,0.016,1.55881e-05
0.373306,-0.437235,-0.48402,0.016,4.7165e-06
0.365766,-0.425802,-0.483972,0.016,4.7165e-06
0.378126,-0.424809,-0.484017,0.016,4.7165e-06
0.427805,-0.437666,-0.484002,0.016,4.48676e-07
0.418975,-0.427198,-0.484002,0.016,4.48676e-07
0.431133,-0.42476,-0.484002,0.016,4.48676e-07
0.480432,-0.438232,-0.484015,0.016,6.0791e-06
0.472904,-0.426791,-0.484021,0.016,6.0791e-06
0.485251,-0.42582,-0.483419,0.016,6.0791e-06
0.536686,-0.437197,-0.484003,0.016,1.62478e-06
0.527996,-0.426613,-0.484001,0.016,1.62478e-06
0.540185,-0.424336,-0.484007,0.016,1.62478e-06
0.588373,-0.437957,-0.484011,0.016,6.36132e-06
0.58092,-0.426467,-0.48401,0.016,6.36132e-06
0.593263,-0.425583,-0.483223,0.016,6.36132e-06
0.642995,-0.438524,-0.484014,0.016,7.31545e-06
0.634557,-0.427737,-0.484026,0.016,7.31545e-06
0.646793,-0.425752,-0.4837,0.016,7.31545e-06
0.696792,-0.438418,-0.484012,0.016,5.31898e-06
0.688841,-0.427267,-0.484005,0.016,5.31898e-06
0.701156,-0.425826,-0.483862,0.016,5.31898e-06
0.750575,-0.437376,-0.484017,0.016,5.05999e-06
0.744115,-0.4253,-0.484009,0.016,5.05999e-06
0.756514,-0.425445,-0.484005,0.016,5.05999e-06
0.80454,-0.438622,-0.48401,0.016,4.98965e-06
0.797358,-0.426961,-0.484017,0.016,4.98965e-06
0.809742,-0.426352,-0.48385,0.016,4.98965e-06
0.859838,-0.437494,-0.484002,0.016,3.03496e-06
0.851235,-0.426838,-0.484004,0.016,3.03496e-06
0.863443,-0.424663,-0.484005,0.016,3.03496e-06
0.935763,-0.437022,-0.483896,0.016,2.4819e-06
0.92259,-0.433276,-0.484022,0.016,2.4819e-06
0.931311,-0.42446,-0.484007,0.016,2.4819e-06
-0.963414,-0.39888,-0.484003,0.016,3.95901e-06
-0.966834,-0.385619,-0.483981,0.016,3.95901e-06
-0.954821,-0.388692,-0.484013,0.016,3.95901e-06
-0.895919,-0.391212,-0.484002,0.016,4.4821e-07
-0.906044,-0.38199,-0.484002,0.016,4.4821e-07
-0.89431,-0.377982,-0.484002,0.016,4.4821e-07
-0.841309,-0.392074,-0.48401,0.016,1.58975e-05
-0.849499,-0.381098,-0.483924,0.016,1.58975e-05
-0.837218,-0.37939,-0.484013,0.016,1.58975e-05
-0.787321,-0.391445,-0.484012,0.016,1.63873e-05
-0.795886,-0.380759,-0.484009,0.016,1.63873e-05
-0.783672,-0.378627,-0.483865,0.016,1.63873e-05
-0.733532,-0.390539,-0.484019,0.016,2.04275e-05
-0.742018,-0.379791,-0.484021,0.016,2.04275e-05
-0.729802,-0.377759,-0.483389,0.016,2.04275e-05
-0.680497,-0.390472,-0.484009,0.016,1.60486e-05
-0.690167,-0.380774,-0.484013,0.016,1.60486e-05
-0.678257,-0.377336,-0.483718,0.016,1.60486e-05
-0.626151,-0.390428,-0.48401,0.016,1.19891e-05
-0.633956,-0.379175,-0.48402,0.016,1.19891e-05
-0.62163,-0.377898,-0.483593,0.016,1.19891e-05
-0.571547,-0.390722,-0.484017,0.016,1.18004e-05
-0.580344,-0.380225,-0.484011,0.016,1.18004e-05
-0.568179,-0.377826,-0.484012,0.016,1.18004e-05
-0.517564,-0.390125,-0.48401,0.016,4.50754e-06
-0.52639,-0.379653,-0.483956,0.016,4.50754e-06
-0.514231,-0.37722,-0.484019,0.016,4.50754e-06
-0.463182,-0.391295,-0.483999,0.016,1.10811e-05
-0.471529,-0.380437,-0.483999,0.016,1.10811e-05
-0.459272,-0.378553,-0.484018,0.016,1.10811e-05
-0.410357,-0.391526,-0.484017,0.016,2.44163e-05
-0.417363,-0.379759,-0.484006,0.016,2.44163e-05
-0.404983,-0.379343,-0.483434,0.016,2.44163e-05
-0.35659,-0.391799,-0.484009,0.016,7.06608e-05
-0.364608,-0.380697,-0.484016,0.016,7.06608e-05
-0.352301,-0.37918,-0.483915,0.016,7.06608e-05
-0.301911,-0.391504,-0.484015,0.016,0.000223648
-0.310578,-0.3809,-0.48402,0.016,0.000223648
-0.298388,-0.378654,-0.483674,0.016,0.000223648
-0.246995,-0.390668,-0.484018,0.016,0.00051573
-0.255544,-0.379968,-0.484019,0.016,0.00051573
-0.243327,-0.377856,-0.483813,0.016,0.00051573
-0.193878,-0.391752,-0.484014,0.016,0.00030598
-0.203405,-0.381914,-0.484016,0.016,0.00030598
-0.191443,-0.378648,-0.483972,0.016,0.00030598
-0.138938,-0.390806,-0.484019,0.016,0.000288815
-0.147653,-0.380241,-0.484012,0.016,0.000288815
-0.135469,-0.377937,-0.483998,0.016,0.000288815
-0.0863471,-0.391871,-0.484017,0.016,0.000283989
-0.0942387,-0.380678,-0.484015,0.016,0.000283989
-0.0819253,-0.379309,-0.4835,0.016,0.000283989
-0.03074,-0.391096,-0.484017,0.016,0.000165414
-0.0390794,-0.380233,-0.484011,0.016,0.000165414
-0.0268241,-0.378359,-0.483778,0.016,0.000165414
0.0223631,-0.391339,-0.484015,0.016,0.000187241
0.0146616,-0.380014,-0.484008,0.016,0.000187241
0.0270065,-0.378846,-0.484009,0.016,0.000187241
0.0752883,-0.391421,-0.48402,0.016,9.32272e-05
0.0671398,-0.380413,-0.484017,0.016,9.32272e-05
0.0794059,-0.378768,-0.483244,0.016,9.32272e-05
0.130925,-0.390894,-0.484019,0.016,0.000110003
0.121881,-0.38061,-0.484009,0.016,0.000110003
0.133986,-0.377922,-0.484009,0.016,0.000110003
0.184785,-0.390629,-0.484005,0.016,7.74767e-05
0.17577,-0.380319,-0.484009,0.016,7.74767e-05
0.187883,-0.377667,-0.483881,0.016,7.74767e-05
0.237927,-0.391214,-0.484011,0.016,4.62946e-05
0.23042,-0.379759,-0.484019,0.016,4.62946e-05
