X,Y,Z,r,absv
-0.95321,-0.48117,-0.483963,0.016,1.57642e-06
-0.964713,-0.473738,-0.48402,0.016,1.57642e-06
-0.953797,-0.467855,-0.484022,0.016,1.57642e-06
-0.90125,-0.483626,-0.484002,0.016,7.06856e-07
-0.911204,-0.47422,-0.484002,0.016,7.06856e-07
-0.899399,-0.470426,-0.484002,0.016,7.06856e-07
-0.843863,-0.484008,-0.484006,0.016,3.91284e-06
-0.852553,-0.473423,-0.484011,0.016,3.91284e-06
-0.840363,-0.471148,-0.484009,0.016,3.91284e-06
-0.790628,-0.484014,-0.483857,0.016,3.13199e-06
-0.798424,-0.472755,-0.484021,0.016,3.13199e-06
-0.786113,-0.471488,-0.483262,0.016,3.13199e-06
-0.735973,-0.483966,-0.48378,0.016,5.07271e-06
-0.743604,-0.472596,-0.484019,0.016,5.07271e-06
-0.731253,-0.471503,-0.483946,0.016,5.07271e-06
-0.680607,-0.483257,-0.483676,0.016,3.996e-06
-0.688984,-0.472428,-0.484018,0.016,3.996e-06
-0.676737,-0.470504,-0.48375,0.016,3.996e-06
-0.628751,-0.483996,-0.483869,0.016,5.55259e-06
-0.636688,-0.472837,-0.484024,0.016,5.55259e-06
-0.624375,-0.471408,-0.483706,0.016,5.55259e-06
-0.573139,-0.483941,-0.483999,0.016,7.32284e-06
-0.582297,-0.473758,-0.484016,0.016,7.32284e-06
-0.570225,-0.470939,-0.483728,0.016,7.32284e-06
-0.519121,-0.483554,-0.48394,0.016,7.85675e-06
-0.527146,-0.472457,-0.484022,0.016,7.85675e-06
-0.514841,-0.470932,-0.484021,0.016,7.85675e-06
-0.466013,-0.484007,-0.483689,0.016,8.3523e-06
-0.473098,-0.47229,-0.484011,0.016,8.3523e-06
-0.460708,-0.471784,-0.484003,0.016,8.3523e-06
-0.411257,-0.483925,-0.484002,0.016,5.96287e-07
-0.418771,-0.472475,-0.484002,0.016,5.96287e-07
-0.406409,-0.47151,-0.484002,0.016,5.96287e-07
-0.356389,-0.483802,-0.484003,0.016,4.7667e-06
-0.36406,-0.472457,-0.484004,0.016,4.7667e-06
-0.351712,-0.471322,-0.484004,0.016,4.7667e-06
-0.302567,-0.483988,-0.483991,0.016,1.10727e-05
-0.310882,-0.473106,-0.483966,0.016,1.10727e-05
-0.29862,-0.471258,-0.484014,0.016,1.10727e-05
-0.249352,-0.483995,-0.483747,0.016,8.83892e-06
-0.256067,-0.472062,-0.484015,0.016,8.83892e-06
-0.243668,-0.471942,-0.484007,0.016,8.83892e-06
-0.196135,-0.483962,-0.484002,0.016,7.28194e-07
-0.203749,-0.472579,-0.484002,0.016,7.28194e-07
-0.191396,-0.471505,-0.484002,0.016,7.28194e-07
-0.140787,-0.483986,-0.484011,0.016,1.87466e-05
-0.148955,-0.472994,-0.484019,0.016,1.87466e-05
-0.136671,-0.47131,-0.483855,0.016,1.87466e-05
-0.0868963,-0.483982,-0.484,0.016,2.74795e-05
-0.0953072,-0.473174,-0.484014,0.016,2.74795e-05
-0.083066,-0.47122,-0.483707,0.016,2.74795e-05
-0.0347679,-0.483706,-0.483947,0.016,2.73697e-05
-0.0424261,-0.472352,-0.484008,0.016,2.73697e-05
-0.0300769,-0.471231,-0.484019,0.016,2.73697e-05
0.0212044,-0.483586,-0.483976,0.016,3.85392e-05
0.0129287,-0.472674,-0.483975,0.016,3.85392e-05
0.0251967,-0.47087,-0.48402,0.016,3.85392e-05
0.0740934,-0.483914,-0.484004,0.016,1.70134e-05
0.0663809,-0.472597,-0.484003,0.016,1.70134e-05
0.0787165,-0.471422,-0.483542,0.016,1.70134e-05
0.127752,-0.483985,-0.484,0.016,2.69206e-05
0.120769,-0.472204,-0.484021,0.016,2.69206e-05
0.133162,-0.471804,-0.484012,0.016,2.69206e-05
0.18253,-0.484005,-0.483981,0.016,1.39042e-05
0.17415,-0.473172,-0.484003,0.016,1.39042e-05
0.1864,-0.471251,-0.484004,0.016,1.39042e-05
0.236657,-0.483966,-0.483979,0.016,1.86039e-05
0.228624,-0.472875,-0.484017,0.016,1.86039e-05
0.240928,-0.471341,-0.484006,0.016,1.86039e-05
