X,Y,Z,r,absv
-0.953208,-0.481169,-0.483963,0.016,7.18706e-07
-0.964711,-0.473737,-0.484019,0.016,7.18706e-07
-0.953795,-0.467854,-0.484021,0.016,7.18706e-07
-0.901246,-0.483622,-0.484002,0.016,6.37468e-07
-0.911201,-0.474217,-0.484002,0.016,6.37468e-07
-0.899396,-0.470423,-0.484002,0.016,6.37468e-07
-0.84386,-0.484007,-0.484006,0.016,1.57105e-06
-0.85255,-0.473422,-0.484011,0.016,1.57105e-06
-0.84036,-0.471147,-0.484009,0.016,1.57105e-06
-0.790626,-0.484012,-0.483857,0.016,2.6139e-06
-0.798422,-0.472754,-0.48402,0.016,2.6139e-06
-0.78611,-0.471486,-0.483261,0.016,2.6139e-06
-0.735971,-0.483964,-0.48378,0.016,4.16292e-06
-0.743602,-0.472594,-0.484019,0.016,4.16292e-06
-0.73125,-0.4715,-0.483945,0.016,4.16292e-06
-0.680604,-0.483255,-0.483677,0.016,4.33193e-06
-0.68898,-0.472425,-0.484018,0.016,4.33193e-06
-0.676733,-0.470501,-0.48375,0.016,4.33193e-06
-0.628747,-0.483994,-0.483869,0.016,4.7527e-06
-0.636685,-0.472834,-0.484024,0.016,4.7527e-06
-0.624371,-0.471406,-0.483707,0.016,4.7527e-06
-0.573136,-0.483939,-0.484,0.016,3.94792e-06
-0.582293,-0.473756,-0.484016,0.016,3.94792e-06
-0.570221,-0.470937,-0.483729,0.016,3.94792e-06
-0.519117,-0.483552,-0.483941,0.016,4.20493e-06
-0.527143,-0.472455,-0.484022,0.016,4.20493e-06
-0.514837,-0.47093,-0.484021,0.016,4.20493e-06
-0.46601,-0.484005,-0.483689,0.016,9.2235e-06
-0.473095,-0.472289,-0.484011,0.016,9.2235e-06
-0.460705,-0.471783,-0.484003,0.016,9.2235e-06
-0.411254,-0.483922,-0.484002,0.016,5.82324e-07
-0.418768,-0.472472,-0.484002,0.016,5.82324e-07
-0.406406,-0.471507,-0.484002,0.016,5.82324e-07
-0.356386,-0.4838,-0.484004,0.016,1.18354e-05
-0.364057,-0.472455,-0.484004,0.016,1.18354e-05
-0.351709,-0.47132,-0.484003,0.016,1.18354e-05
-0.302565,-0.483987,-0.483993,0.016,3.58412e-05
-0.31088,-0.473105,-0.483967,0.016,3.58412e-05
-0.298618,-0.471257,-0.484015,0.016,3.58412e-05
-0.24935,-0.483995,-0.48375,0.016,4.76179e-05
-0.256065,-0.472062,-0.484015,0.016,4.76179e-05
-0.243666,-0.471943,-0.484007,0.016,4.76179e-05
-0.196132,-0.483959,-0.484002,0.016,6.54849e-07
-0.203746,-0.472575,-0.484002,0.016,6.54849e-07
-0.191393,-0.471501,-0.484002,0.016,6.54849e-07
-0.140784,-0.483984,-0.484011,0.016,4.68874e-05
-0.148952,-0.472992,-0.484019,0.016,4.68874e-05
-0.136668,-0.471308,-0.483855,0.016,4.68874e-05
-0.0868936,-0.48398,-0.484,0.016,4.8277e-05
-0.0953043,-0.473172,-0.484014,0.016,4.8277e-05
-0.0830631,-0.471217,-0.483706,0.016,4.8277e-05
-0.0347651,-0.483704,-0.483948,0.016,4.16082e-05
-0.0424233,-0.47235,-0.484008,0.016,4.16082e-05
-0.0300742,-0.471229,-0.484019,0.016,4.16082e-05
0.0212069,-0.483584,-0.483977,0.016,5.06218e-05
0.0129312,-0.472672,-0.483976,0.016,5.06218e-05
0.0251992,-0.470868,-0.48402,0.016,5.06218e-05
0.074096,-0.483912,-0.484004,0.016,1.71335e-05
0.0663837,-0.472594,-0.484003,0.016,1.71335e-05
0.0787193,-0.471419,-0.483542,0.016,1.71335e-05
0.127755,-0.483983,-0.484001,0.016,1.43087e-05
0.120771,-0.472202,-0.484021,0.016,1.43087e-05
0.133165,-0.471802,-0.484011,0.016,1.43087e-05
0.182532,-0.484004,-0.48398,0.016,8.15156e-06
0.174152,-0.473172,-0.484003,0.016,8.15156e-06
0.186403,-0.471251,-0.484005,0.016,8.15156e-06
0.23666,-0.483964,-0.483979,0.016,8.21322e-06
0.228626,-0.472873,-0.484017,0.016,8.21322e-06
0.240931,-0.471339,-0.484006,0.016,8.21322e-06
0.290333,-0.484003,-0.483996,0.016,7.49842e-06
0.282066,-0.473084,-0.484013,0.016,7.49842e-06
0.294336,-0.47129,-0.484017,0.016,7.49842e-06
0.34383,-0.483719,-0.484004,0.016,6.80353e-07
0.335666,-0.472723,-0.484004,0.016,6.80353e-07
0.347947,-0.471048,-0.483629,0.016,6.80353e-07
0.398152,-0.483781,-0.48397,0.016,4.05865e-06
0.389949,-0.472814,-0.483966,0.016,4.05865e-06
0.402228,-0.471091,-0.484015,0.016,4.05865e-06
0.452023,-0.483947,-0.483982,0.016,4.71396e-06
0.445133,-0.472111,-0.48402,0.016,4.71396e-06
0.457529,-0.47181,-0.484005,0.016,4.71396e-06
0.506751,-0.484003,-0.483927,0.016,7.56291e-07
0.49961,-0.472317,-0.484003,0.016,7.56291e-07
0.511997,-0.471751,-0.484003,0.016,7.56291e-07
0.560069,-0.483967,-0.483587,0.016,4.40998e-06
0.553136,-0.472164,-0.484011,0.016,4.40998e-06
0.565531,-0.471818,-0.484016,0.016,4.40998e-06
0.614783,-0.483824,-0.484004,0.016,2.99874e-06
0.606515,-0.472906,-0.484004,0.016,2.99874e-06
0.618783,-0.471111,-0.48384,0.016,2.99874e-06
0.66734,-0.483991,-0.483975,0.016,4.50765e-06
0.659039,-0.473098,-0.484017,0.016,4.50765e-06
0.671303,-0.471265,-0.484008,0.016,4.50765e-06
0.723465,-0.483457,-0.484008,0.016,3.78332e-06
0.714216,-0.473357,-0.484012,0.016,3.78332e-06
0.726263,-0.470428,-0.483747,0.016,3.78332e-06
0.776261,-0.483738,-0.484006,0.016,9.02482e-07
0.768093,-0.472745,-0.484013,0.016,9.02482e-07
0.780378,-0.471062,-0.483928,0.016,9.02482e-07
0.829888,-0.48401,-0.484005,0.016,1.46338e-06
0.821899,-0.472887,-0.484013,0.016,1.46338e-06
0.83421,-0.471402,-0.483983,0.016,1.46338e-06
0.887826,-0.483996,-0.483461,0.016,2.54427e-06
0.879423,-0.473196,-0.484022,0.016,2.54427e-06
0.891669,-0.471245,-0.484006,0.016,2.54427e-06
0.958217,-0.484019,-0.484021,0.016,1.43488e-06
0.949841,-0.473213,-0.48322,0.016,1.43488e-06
0.96206,-0.471257,-0.484022,0.016,1.43488e-06
-0.939185,-0.434818,-0.480981,0.016,5.92866e-06
-0.940417,-0.421525,-0.484036,0.016,5.92866e-06
-0.929058,-0.42636,-0.482864,0.016,5.92866e-06
-0.86894,-0.439053,-0.484004,0.016,4.83322e-06
-0.878057,-0.428833,-0.48401,0.016,4.83322e-06
-0.865971,-0.426059,-0.484018,0.016,4.83322e-06
-0.813658,-0.438124,-0.484014,0.016,5.63259e-06
-0.821915,-0.427198,-0.483998,0.016,5.63259e-06
-0.809644,-0.425415,-0.484013,0.016,5.63259e-06
-0.760489,-0.438097,-0.484013,0.016,4.85051e-06
-0.768977,-0.427349,-0.484008,0.016,4.85051e-06
-0.756747,-0.425304,-0.48402,0.016,4.85051e-06
-0.70693,-0.437948,-0.484015,0.016,3.62762e-06
-0.713858,-0.426134,-0.484007,0.016,3.62762e-06
-0.701462,-0.425793,-0.484012,0.016,3.62762e-06
-0.654229,-0.438912,-0.484011,0.016,4.77864e-06
-0.662262,-0.427821,-0.484014,0.016,4.77864e-06
-0.649961,-0.426289,-0.483716,0.016,4.77864e-06
-0.599528,-0.437687,-0.48401,0.016,3.90208e-06
-0.608685,-0.427503,-0.483982,0.016,3.90208e-06
-0.59661,-0.424682,-0.484011,0.016,3.90208e-06
-0.544228,-0.439019,-0.48401,0.016,3.137e-06
-0.552891,-0.428412,-0.484016,0.016,3.137e-06
-0.540696,-0.426168,-0.484008,0.016,3.137e-06
-0.490738,-0.43848,-0.484013,0.016,1.2212e-05
-0.498245,-0.427031,-0.483666,0.016,1.2212e-05
-0.485888,-0.426065,-0.484005,0.016,1.2212e-05
-0.436822,-0.438396,-0.484021,0.016,2.5187e-05
-0.444579,-0.427109,-0.484019,0.016,2.5187e-05
-0.432245,-0.425884,-0.483645,0.016,2.5187e-05
-0.382984,-0.439162,-0.484023,0.016,2.68454e-05
-0.392481,-0.429294,-0.484023,0.016,2.68454e-05
-0.380509,-0.426066,-0.483907,0.016,2.68454e-05
-0.329768,-0.438491,-0.484014,0.016,2.79977e-05
-0.336937,-0.426822,-0.484014,0.016,2.79977e-05
-0.324551,-0.426226,-0.484021,0.016,2.79977e-05
-0.274019,-0.437467,-0.484005,0.016,4.03764e-05
-0.280905,-0.425628,-0.483971,0.016,4.03764e-05
-0.268508,-0.425331,-0.484012,0.016,4.03764e-05
-0.220836,-0.438765,-0.484013,0.016,5.78633e-05
-0.227427,-0.42676,-0.484021,0.016,5.78633e-05
-0.215028,-0.426769,-0.483897,0.016,5.78633e-05
-0.16568,-0.438529,-0.484015,0.016,6.06823e-05
-0.173873,-0.427554,-0.484017,0.016,6.06823e-05
-0.161591,-0.425843,-0.484007,0.016,6.06823e-05
-0.11163,-0.438422,-0.484012,0.016,5.60454e-05
-0.12059,-0.428063,-0.48402,0.016,5.60454e-05
-0.108463,-0.425475,-0.484018,0.016,5.60454e-05
-0.0586129,-0.438392,-0.484007,0.016,4.38421e-05
-0.0668236,-0.42743,-0.484013,0.016,4.38421e-05
-0.054545,-0.425699,-0.484013,0.016,4.38421e-05
-0.00397547,-0.437879,-0.484014,0.016,4.47595e-05
-0.0118339,-0.426662,-0.484004,0.016,4.47595e-05
0.000493431,-0.425322,-0.484015,0.016,4.47595e-05
0.0491843,-0.43802,-0.484014,0.016,4.2974e-05
0.0422457,-0.426213,-0.484015,0.016,4.2974e-05
0.0546401,-0.425861,-0.483892,0.016,4.2974e-05
0.102099,-0.438482,-0.484016,0.016,2.24101e-05
0.093814,-0.427578,-0.48402,0.016,2.24101e-05
0.106075,-0.425767,-0.483641,0.016,2.24101e-05
0.158053,-0.438141,-0.484014,0.016,1.17875e-05
0.148674,-0.428161,-0.484019,0.016,1.17875e-05
0.160684,-0.425075,-0.484006,0.016,1.17875e-05
0.212355,-0.437552,-0.484019,0.016,1.17572e-05
0.203292,-0.427284,-0.484016,0.016,1.17572e-05
0.215392,-0.424575,-0.484012,0.016,1.17572e-05
0.265841,-0.43781,-0.484006,0.016,1.22286e-05
0.257389,-0.427035,-0.483912,0.016,1.22286e-05
0.269626,-0.425031,-0.484008,0.016,1.22286e-05
0.319083,-0.438426,-0.484012,0.016,7.44923e-06
0.311776,-0.426843,-0.484013,0.016,7.44923e-06
0.324153,-0.4261,-0.484012,0.016,7.44923e-06
0.373305,-0.437235,-0.48402,0.016,1.58398e-06
0.365765,-0.425802,-0.483972,0.016,1.58398e-06
0.378126,-0.424809,-0.484017,0.016,1.58398e-06
0.427805,-0.437667,-0.484002,0.016,4.5924e-07
0.418975,-0.427199,-0.484002,0.016,4.5924e-07
0.431133,-0.424761,-0.484002,0.016,4.5924e-07
0.480431,-0.438232,-0.484015,0.016,4.18736e-06
0.472903,-0.426792,-0.484021,0.016,4.18736e-06
0.48525,-0.42582,-0.483419,0.016,4.18736e-06
0.536686,-0.437197,-0.484003,0.016,1.59907e-06
0.527995,-0.426613,-0.484001,0.016,1.59907e-06
0.540185,-0.424337,-0.484007,0.016,1.59907e-06
0.588373,-0.437957,-0.484011,0.016,7.29577e-06
0.58092,-0.426467,-0.48401,0.016,7.29577e-06
0.593263,-0.425583,-0.483223,0.016,7.29577e-06
0.642995,-0.438524,-0.484014,0.016,6.11777e-06
0.634557,-0.427737,-0.484026,0.016,6.11777e-06
0.646793,-0.425752,-0.4837,0.016,6.11777e-06
0.696792,-0.438418,-0.484012,0.016,4.89979e-06
0.688841,-0.427268,-0.484005,0.016,4.89979e-06
0.701156,-0.425826,-0.483862,0.016,4.89979e-06
0.750574,-0.437377,-0.484017,0.016,3.51232e-06
0.744115,-0.4253,-0.484009,0.016,3.51232e-06
0.756514,-0.425445,-0.484006,0.016,3.51232e-06
0.804539,-0.438622,-0.48401,0.016,2.92272e-06
0.797357,-0.426961,-0.484017,0.016,2.92272e-06
0.809741,-0.426353,-0.48385,0.016,2.92272e-06
0.859837,-0.437494,-0.484002,0.016,1.96541e-06
0.851235,-0.426838,-0.484004,0.016,1.96541e-06
0.863443,-0.424663,-0.484005,0.016,1.96541e-06
0.935762,-0.437022,-0.483896,0.016,2.77777e-06
0.92259,-0.433276,-0.484022,0.016,2.77777e-06
0.93131,-0.42446,-0.484007,0.016,2.77777e-06
-0.963413,-0.398881,-0.484003,0.016,5.17474e-06
-0.966834,-0.38562,-0.483981,0.016,5.17474e-06
-0.95482,-0.388693,-0.484013,0.016,5.17474e-06
-0.895919,-0.391213,-0.484002,0.016,4.80304e-07
-0.906044,-0.381991,-0.484002,0.016,4.80304e-07
-0.89431,-0.377983,-0.484002,0.016,4.80304e-07
-0.841309,-0.392075,-0.48401,0.016,8.71042e-06
-0.849499,-0.381098,-0.483924,0.016,8.71042e-06
-0.837218,-0.37939,-0.484013,0.016,8.71042e-06
-0.787321,-0.391446,-0.484012,0.016,8.88853e-06
-0.795886,-0.380759,-0.484009,0.016,8.88853e-06
-0.783672,-0.378628,-0.483865,0.016,8.88853e-06
-0.733532,-0.39054,-0.484019,0.016,6.63025e-06
-0.742018,-0.379791,-0.484021,0.016,6.63025e-06
-0.729802,-0.37776,-0.483389,0.016,6.63025e-06
-0.680498,-0.390472,-0.484009,0.016,5.89944e-06
-0.690168,-0.380774,-0.484013,0.016,5.89944e-06
-0.678257,-0.377337,-0.483718,0.016,5.89944e-06
-0.626151,-0.390429,-0.48401,0.016,5.54014e-06
-0.633957,-0.379175,-0.48402,0.016,5.54014e-06
-0.62163,-0.377898,-0.483593,0.016,5.54014e-06
-0.571548,-0.390722,-0.484017,0.016,3.32602e-06
-0.580345,-0.380226,-0.484011,0.016,3.32602e-06
-0.568179,-0.377827,-0.484012,0.016,3.32602e-06
-0.517564,-0.390125,-0.48401,0.016,7.20461e-06
-0.526391,-0.379654,-0.483956,0.016,7.20461e-06
-0.514232,-0.37722,-0.484019,0.016,7.20461e-06
-0.463183,-0.391296,-0.483999,0.016,2.67689e-05
-0.471529,-0.380437,-0.483999,0.016,2.67689e-05
-0.459273,-0.378554,-0.484018,0.016,2.67689e-05
-0.410357,-0.391527,-0.484017,0.016,3.39706e-05
-0.417364,-0.379759,-0.484006,0.016,3.39706e-05
-0.404984,-0.379344,-0.483434,0.016,3.39706e-05
-0.356591,-0.3918,-0.48401,0.016,2.91735e-05
-0.364608,-0.380697,-0.484016,0.016,2.91735e-05
-0.352302,-0.379181,-0.483915,0.016,2.91735e-05
-0.301912,-0.391504,-0.484015,0.016,3.5461e-05
-0.310579,-0.380901,-0.484021,0.016,3.5461e-05
-0.298389,-0.378654,-0.483674,0.016,3.5461e-05
-0.246995,-0.390667,-0.484017,0.016,6.25393e-05
-0.255544,-0.379968,-0.48402,0.016,6.25393e-05
-0.243328,-0.377855,-0.483813,0.016,6.25393e-05
-0.19388,-0.391755,-0.484013,0.016,8.0621e-05
-0.203408,-0.381917,-0.484016,0.016,8.0621e-05
-0.191446,-0.378651,-0.48397,0.016,8.0621e-05
-0.138934,-0.390818,-0.484022,0.016,0.000147491
-0.147652,-0.380256,-0.484012,0.016,0.000147491
-0.135469,-0.377948,-0.483999,0.016,0.000147491
-0.0863463,-0.391875,-0.484019,0.016,5.86963e-05
-0.0942401,-0.380683,-0.484014,0.016,5.86963e-05
-0.081927,-0.379311,-0.4835,0.016,5.86963e-05
-0.0307401,-0.391098,-0.484018,0.016,4.87009e-05
-0.0390794,-0.380234,-0.484011,0.016,4.87009e-05
-0.0268241,-0.37836,-0.483779,0.016,4.87009e-05
0.0223637,-0.391341,-0.484016,0.016,4.70051e-05
0.0146614,-0.380017,-0.484008,0.016,4.70051e-05
0.0270061,-0.378847,-0.484009,0.016,4.70051e-05
0.0752878,-0.391421,-0.48402,0.016,3.02502e-05
0.0671392,-0.380414,-0.484017,0.016,3.02502e-05
0.0794052,-0.378769,-0.483244,0.016,3.02502e-05
0.130924,-0.390894,-0.484019,0.016,1.94531e-05
0.12188,-0.38061,-0.484009,0.016,1.94531e-05
0.133986,-0.377922,-0.484009,0.016,1.94531e-05
0.184784,-0.390629,-0.484005,0.016,1.33345e-05
0.17577,-0.380319,-0.484009,0.016,1.33345e-05
0.187882,-0.377666,-0.483881,0.016,1.33345e-05
0.237926,-0.391214,-0.484011,0.016,1.62731e-05
0.230419,-0.379759,-0.484019,0.016,1.62731e-05
0.242781,-0.378802,-0.483866,0.016,1.62731e-05
0.292248,-0.390442,-0.484013,0.016,8.6874e-06
0.28381,-0.379655,-0.484014,0.016,8.6874e-06
0.29605,-0.377668,-0.48401,0.016,8.6874e-06
0.345947,-0.391032,-0.48401,0.016,1.04533e-05
0.337516,-0.380239,-0.484021,0.016,1.04533e-05
0.349751,-0.378265,-0.483608,0.016,1.04533e-05
0.400986,-0.39076,-0.484012,0.016,3.47183e-06
0.391211,-0.381168,-0.484016,0.016,3.47183e-06
0.403086,-0.377598,-0.484015,0.016,3.47183e-06
0.455092,-0.390792,-0.484019,0.016,2.01021e-06
0.446344,-0.380254,-0.484017,0.016,2.01021e-06
0.458521,-0.377913,-0.484007,0.016,2.01021e-06
0.508267,-0.390928,-0.484013,0.016,3.95913e-06
0.500537,-0.379624,-0.484016,0.016,3.95913e-06
0.512878,-0.378423,-0.484004,0.016,3.95913e-06
0.561577,-0.391103,-0.484024,0.016,7.45533e-06
0.554063,-0.379653,-0.48402,0.016,7.45533e-06
0.566425,-0.378688,-0.484004,0.016,7.45533e-06
0.616413,-0.391556,-0.484009,0.016,1.04946e-05
0.608632,-0.380286,-0.484011,0.016,1.04946e-05
0.620963,-0.379035,-0.48362,0.016,1.04946e-05
0.669256,-0.391313,-0.484015,0.016,8.44528e-06
0.661523,-0.38001,-0.484018,0.016,8.44528e-06
0.673864,-0.378808,-0.483892,0.016,8.44528e-06
0.723835,-0.391413,-0.484027,0.016,8.47218e-06
0.7161,-0.380112,-0.484005,0.016,8.47218e-06
0.728431,-0.378914,-0.483482,0.016,8.47218e-06
