X,Y,Z,r,absv
-0.953209,-0.48117,-0.483963,0.016,3.88462e-06
-0.964711,-0.473737,-0.484019,0.016,3.88462e-06
-0.953796,-0.467855,-0.484021,0.016,3.88462e-06
-0.901248,-0.483624,-0.484002,0.016,6.16184e-07
-0.911202,-0.474218,-0.484002,0.016,6.16184e-07
-0.899397,-0.470424,-0.484002,0.016,6.16184e-07
-0.843861,-0.484007,-0.484006,0.016,3.06846e-06
-0.852551,-0.473422,-0.484011,0.016,3.06846e-06
-0.840361,-0.471147,-0.484009,0.016,3.06846e-06
-0.790627,-0.484013,-0.483857,0.016,2.83937e-06
-0.798423,-0.472754,-0.48402,0.016,2.83937e-06
-0.786111,-0.471487,-0.483261,0.016,2.83937e-06
-0.735972,-0.483965,-0.48378,0.016,1.54973e-06
-0.743603,-0.472595,-0.484019,0.016,1.54973e-06
-0.731251,-0.471501,-0.483945,0.016,1.54973e-06
-0.680605,-0.483256,-0.483677,0.016,3.5589e-06
-0.688982,-0.472426,-0.484018,0.016,3.5589e-06
-0.676735,-0.470502,-0.48375,0.016,3.5589e-06
-0.628749,-0.483995,-0.483869,0.016,4.65153e-06
-0.636686,-0.472835,-0.484024,0.016,4.65153e-06
-0.624373,-0.471406,-0.483706,0.016,4.65153e-06
-0.573137,-0.48394,-0.483999,0.016,5.03939e-06
-0.582294,-0.473756,-0.484016,0.016,5.03939e-06
-0.570222,-0.470937,-0.483728,0.016,5.03939e-06
-0.519118,-0.483553,-0.48394,0.016,5.28801e-06
-0.527144,-0.472456,-0.484022,0.016,5.28801e-06
-0.514838,-0.47093,-0.484021,0.016,5.28801e-06
-0.466011,-0.484006,-0.483689,0.016,2.67034e-06
-0.473096,-0.47229,-0.484011,0.016,2.67034e-06
-0.460706,-0.471783,-0.484003,0.016,2.67034e-06
-0.411255,-0.483923,-0.484002,0.016,6.47115e-07
-0.418769,-0.472473,-0.484002,0.016,6.47115e-07
-0.406407,-0.471508,-0.484002,0.016,6.47115e-07
-0.356387,-0.483801,-0.484003,0.016,5.17025e-06
-0.364058,-0.472455,-0.484004,0.016,5.17025e-06
-0.35171,-0.47132,-0.484004,0.016,5.17025e-06
-0.302565,-0.483987,-0.483992,0.016,1.56262e-05
-0.31088,-0.473105,-0.483966,0.016,1.56262e-05
-0.298618,-0.471257,-0.484015,0.016,1.56262e-05
-0.24935,-0.483993,-0.483748,0.016,1.18825e-05
-0.256065,-0.472061,-0.484015,0.016,1.18825e-05
-0.243666,-0.471941,-0.484007,0.016,1.18825e-05
-0.196133,-0.48396,-0.484002,0.016,5.93047e-07
-0.203747,-0.472577,-0.484002,0.016,5.93047e-07
-0.191394,-0.471503,-0.484002,0.016,5.93047e-07
-0.140785,-0.483984,-0.484011,0.016,1.11441e-05
-0.148953,-0.472991,-0.484019,0.016,1.11441e-05
-0.136669,-0.471308,-0.483855,0.016,1.11441e-05
-0.0868943,-0.48398,-0.483999,0.016,1.09811e-05
-0.095305,-0.473172,-0.484014,0.016,1.09811e-05
-0.0830638,-0.471217,-0.483706,0.016,1.09811e-05
-0.0347662,-0.483704,-0.483947,0.016,8.98816e-06
-0.0424243,-0.47235,-0.484008,0.016,8.98816e-06
-0.0300751,-0.471229,-0.484019,0.016,8.98816e-06
0.021206,-0.483585,-0.483976,0.016,9.51621e-06
0.0129304,-0.472673,-0.483975,0.016,9.51621e-06
0.0251983,-0.470868,-0.48402,0.016,9.51621e-06
