X,Y,Z,r,absv
-0.953208,-0.481169,-0.483963,0.016,3.92866e-06
-0.964711,-0.473737,-0.484019,0.016,3.92866e-06
-0.953795,-0.467854,-0.484021,0.016,3.92866e-06
-0.901246,-0.483622,-0.484002,0.016,5.87757e-07
-0.911201,-0.474217,-0.484002,0.016,5.87757e-07
-0.899396,-0.470423,-0.484002,0.016,5.87757e-07
-0.84386,-0.484007,-0.484006,0.016,3.62154e-06
-0.85255,-0.473422,-0.484011,0.016,3.62154e-06
-0.84036,-0.471147,-0.484009,0.016,3.62154e-06
-0.790626,-0.484012,-0.483857,0.016,4.26609e-06
-0.798422,-0.472754,-0.48402,0.016,4.26609e-06
-0.78611,-0.471486,-0.483261,0.016,4.26609e-06
-0.735971,-0.483964,-0.48378,0.016,3.38849e-06
-0.743602,-0.472594,-0.484019,0.016,3.38849e-06
-0.73125,-0.471501,-0.483945,0.016,3.38849e-06
-0.680604,-0.483255,-0.483677,0.016,4.23746e-06
-0.68898,-0.472426,-0.484018,0.016,4.23746e-06
-0.676734,-0.470502,-0.48375,0.016,4.23746e-06
-0.628748,-0.483994,-0.483869,0.016,6.15345e-06
-0.636685,-0.472834,-0.484024,0.016,6.15345e-06
-0.624371,-0.471406,-0.483707,0.016,6.15345e-06
-0.573136,-0.48394,-0.484,0.016,1.02518e-05
-0.582293,-0.473756,-0.484016,0.016,1.02518e-05
-0.570221,-0.470937,-0.483729,0.016,1.02518e-05
-0.519117,-0.483552,-0.48394,0.016,1.44933e-05
-0.527143,-0.472455,-0.484022,0.016,1.44933e-05
-0.514837,-0.47093,-0.484021,0.016,1.44933e-05
-0.466011,-0.484005,-0.483689,0.016,1.55423e-05
-0.473095,-0.472289,-0.484011,0.016,1.55423e-05
-0.460705,-0.471783,-0.484003,0.016,1.55423e-05
-0.411254,-0.483922,-0.484002,0.016,5.83076e-07
-0.418768,-0.472472,-0.484002,0.016,5.83076e-07
-0.406406,-0.471507,-0.484002,0.016,5.83076e-07
-0.356386,-0.4838,-0.484004,0.016,1.10756e-05
-0.364057,-0.472455,-0.484004,0.016,1.10756e-05
-0.351709,-0.47132,-0.484003,0.016,1.10756e-05
-0.302565,-0.483987,-0.483993,0.016,1.10161e-05
-0.31088,-0.473105,-0.483967,0.016,1.10161e-05
-0.298618,-0.471257,-0.484015,0.016,1.10161e-05
-0.24935,-0.483995,-0.48375,0.016,6.69591e-06
-0.256065,-0.472062,-0.484015,0.016,6.69591e-06
-0.243666,-0.471943,-0.484007,0.016,6.69591e-06
-0.196132,-0.483959,-0.484002,0.016,6.8764e-07
-0.203746,-0.472576,-0.484002,0.016,6.8764e-07
-0.191393,-0.471502,-0.484002,0.016,6.8764e-07
-0.140784,-0.483984,-0.484011,0.016,7.85043e-06
-0.148953,-0.472991,-0.484019,0.016,7.85043e-06
-0.136669,-0.471308,-0.483855,0.016,7.85043e-06
-0.0868937,-0.48398,-0.484,0.016,7.88016e-06
-0.0953044,-0.473172,-0.484014,0.016,7.88016e-06
-0.0830632,-0.471218,-0.483706,0.016,7.88016e-06
-0.0347654,-0.483704,-0.483948,0.016,9.44289e-06
-0.0424236,-0.47235,-0.484008,0.016,9.44289e-06
-0.0300744,-0.471229,-0.484019,0.016,9.44289e-06
0.0212065,-0.483585,-0.483977,0.016,7.94139e-06
0.0129308,-0.472672,-0.483976,0.016,7.94139e-06
0.0251988,-0.470868,-0.48402,0.016,7.94139e-06
0.0740959,-0.483912,-0.484004,0.016,4.70937e-06
0.0663836,-0.472594,-0.484003,0.016,4.70937e-06
0.0787192,-0.47142,-0.483542,0.016,4.70937e-06
0.127754,-0.483983,-0.484001,0.016,7.29655e-06
0.120771,-0.472202,-0.484021,0.016,7.29655e-06
0.133164,-0.471802,-0.484011,0.016,7.29655e-06
0.182532,-0.484004,-0.48398,0.016,3.622e-06
0.174152,-0.473172,-0.484004,0.016,3.622e-06
0.186402,-0.471251,-0.484005,0.016,3.622e-06
0.23666,-0.483964,-0.483979,0.016,3.17028e-06
0.228626,-0.472873,-0.484017,0.016,3.17028e-06
0.240931,-0.471339,-0.484006,0.016,3.17028e-06
0.290333,-0.484003,-0.483996,0.016,4.60925e-06
0.282066,-0.473085,-0.484013,0.016,4.60925e-06
0.294336,-0.47129,-0.484017,0.016,4.60925e-06
0.34383,-0.483719,-0.484003,0.016,3.90716e-06
0.335666,-0.472723,-0.484004,0.016,3.90716e-06
0.347947,-0.471048,-0.483629,0.016,3.90716e-06
0.398152,-0.483781,-0.48397,0.016,6.647e-06
0.389948,-0.472814,-0.483966,0.016,6.647e-06
0.402228,-0.471091,-0.484015,0.016,6.647e-06
0.452023,-0.483947,-0.483982,0.016,6.81733e-06
0.445133,-0.472111,-0.48402,0.016,6.81733e-06
0.457529,-0.47181,-0.484005,0.016,6.81733e-06
0.506751,-0.484003,-0.483927,0.016,1.26268e-06
0.49961,-0.472317,-0.484003,0.016,1.26268e-06
0.511997,-0.471751,-0.484003,0.016,1.26268e-06
0.560069,-0.483968,-0.483587,0.016,2.16347e-06
0.553136,-0.472165,-0.484011,0.016,2.16347e-06
0.565531,-0.471818,-0.484016,0.016,2.16347e-06
0.614783,-0.483824,-0.484004,0.016,2.1256e-06
0.606514,-0.472906,-0.484004,0.016,2.1256e-06
0.618783,-0.471111,-0.48384,0.016,2.1256e-06
0.66734,-0.483991,-0.483975,0.016,4.17592e-06
0.659039,-0.473098,-0.484017,0.016,4.17592e-06
0.671303,-0.471266,-0.484008,0.016,4.17592e-06
0.723465,-0.483457,-0.484008,0.016,2.5477e-06
0.714216,-0.473357,-0.484012,0.016,2.5477e-06
0.726262,-0.470428,-0.483747,0.016,2.5477e-06
0.776261,-0.483738,-0.484006,0.016,5.84781e-06
0.768093,-0.472745,-0.484013,0.016,5.84781e-06
0.780378,-0.471062,-0.483928,0.016,5.84781e-06
0.829888,-0.48401,-0.484005,0.016,3.84056e-06
0.821899,-0.472887,-0.484013,0.016,3.84056e-06
0.83421,-0.471402,-0.483983,0.016,3.84056e-06
0.887826,-0.483996,-0.483461,0.016,4.86554e-06
0.879423,-0.473196,-0.484022,0.016,4.86554e-06
0.891669,-0.471245,-0.484006,0.016,4.86554e-06
0.958216,-0.484019,-0.484021,0.016,2.22735e-06
0.949841,-0.473213,-0.48322,0.016,2.22735e-06
0.96206,-0.471257,-0.484022,0.016,2.22735e-06
-0.939185,-0.434818,-0.480981,0.016,3.55102e-06
-0.940417,-0.421525,-0.484036,0.016,3.55102e-06
-0.929058,-0.42636,-0.482864,0.016,3.55102e-06
-0.86894,-0.439053,-0.484004,0.016,3.62425e-06
-0.878057,-0.428833,-0.48401,0.016,3.62425e-06
-0.865972,-0.426059,-0.484018,0.016,3.62425e-06
-0.813659,-0.438124,-0.484014,0.016,3.38834e-06
-0.821916,-0.427198,-0.483998,0.016,3.38834e-06
-0.809644,-0.425415,-0.484013,0.016,3.38834e-06
-0.760489,-0.438097,-0.484013,0.016,3.15885e-06
-0.768978,-0.42735,-0.484008,0.016,3.15885e-06
-0.756747,-0.425305,-0.48402,0.016,3.15885e-06
-0.70693,-0.437948,-0.484015,0.016,4.2347e-06
-0.713858,-0.426134,-0.484007,0.016,4.2347e-06
-0.701463,-0.425793,-0.484012,0.016,4.2347e-06
-0.654229,-0.438912,-0.484011,0.016,6.33215e-06
-0.662262,-0.427821,-0.484014,0.016,6.33215e-06
-0.649961,-0.42629,-0.483716,0.016,6.33215e-06
-0.599528,-0.437687,-0.48401,0.016,1.15933e-05
-0.608685,-0.427503,-0.483982,0.016,1.15933e-05
-0.59661,-0.424682,-0.484011,0.016,1.15933e-05
-0.544229,-0.439019,-0.48401,0.016,1.50851e-05
-0.552891,-0.428412,-0.484016,0.016,1.50851e-05
-0.540696,-0.426168,-0.484008,0.016,1.50851e-05
